Feature,Coefficient
lh_fusiform-rh_superiorparietal,0.0
lh_fusiform-rh_superiortemporal,-1.0219240501281928
lh_fusiform-rh_supramarginal,-0.0
lh_fusiform-rh_frontalpole,0.0
lh_fusiform-rh_temporalpole,-0.0
lh_fusiform-rh_transversetemporal,-0.17562207858462917
lh_fusiform-rh_insula,-0.4416937145105785
lh_inferiorparietal-lh_inferiortemporal,0.40900607840540404
lh_inferiorparietal-lh_isthmuscingulate,0.22464208006325878
lh_inferiorparietal-lh_lateraloccipital,0.0
lh_inferiorparietal-lh_lateralorbitofrontal,-0.0
lh_inferiorparietal-lh_lingual,0.0
lh_inferiorparietal-lh_medialorbitofrontal,0.13180065677773853
lh_inferiorparietal-lh_middletemporal,0.021915992953230025
lh_inferiorparietal-lh_parahippocampal,0.0
lh_inferiorparietal-lh_paracentral,-0.0
lh_inferiorparietal-lh_parsopercularis,0.0
lh_inferiorparietal-lh_parsorbitalis,0.032787818702066006
lh_inferiorparietal-lh_parstriangularis,-0.14412847727268766
lh_inferiorparietal-lh_pericalcarine,-0.0
lh_inferiorparietal-lh_postcentral,-0.0
lh_inferiorparietal-lh_posteriorcingulate,0.0
lh_inferiorparietal-lh_precentral,-0.0
lh_inferiorparietal-lh_precuneus,-0.0
lh_inferiorparietal-lh_rostralanteriorcingulate,-0.0
lh_inferiorparietal-lh_rostralmiddlefrontal,-0.4936767751587572
lh_inferiorparietal-lh_superiorfrontal,0.21864189080542062
lh_inferiorparietal-lh_superiorparietal,-0.7398546628224003
lh_inferiorparietal-lh_superiortemporal,0.0
lh_inferiorparietal-lh_supramarginal,-0.03178789464807796
lh_inferiorparietal-lh_frontalpole,-0.0
lh_inferiorparietal-lh_temporalpole,0.06585266596117899
lh_inferiorparietal-lh_transversetemporal,-0.0
lh_inferiorparietal-lh_insula,0.09516660882478375
lh_inferiorparietal-rh_bankssts,-0.0
lh_inferiorparietal-rh_caudalanteriorcingulate,0.0
lh_inferiorparietal-rh_caudalmiddlefrontal,-0.10938557588825909
lh_inferiorparietal-rh_cuneus,-0.0
lh_inferiorparietal-rh_entorhinal,0.0540629174913829
lh_inferiorparietal-rh_fusiform,0.05443576230400814
lh_inferiorparietal-rh_inferiorparietal,-0.07976729220372067
lh_inferiorparietal-rh_inferiortemporal,0.0
lh_inferiorparietal-rh_isthmuscingulate,0.0
lh_inferiorparietal-rh_lateraloccipital,0.0
lh_inferiorparietal-rh_lateralorbitofrontal,0.28780544024743143
lh_inferiorparietal-rh_lingual,0.0
lh_inferiorparietal-rh_medialorbitofrontal,0.0
lh_inferiorparietal-rh_middletemporal,0.0
lh_inferiorparietal-rh_parahippocampal,0.0
lh_inferiorparietal-rh_paracentral,-0.0
