Row,Component_1,Component_2
lh_parahippocampal-rh_rostralmiddlefrontal,-1.3266286143339e-06,2.5480219989797e-05
lh_parahippocampal-rh_superiorfrontal,-5.58601387365981e-06,1.07090353388775e-05
lh_parahippocampal-rh_superiorparietal,1.1505491362425e-06,2.85464230762479e-05
lh_parahippocampal-rh_superiortemporal,-1.09889771107651e-05,5.68012854239266e-06
lh_parahippocampal-rh_supramarginal,-1.83282637785915e-05,-1.02525702197146e-05
lh_parahippocampal-rh_frontalpole,-2.09546108469513e-05,-3.18532619779291e-05
lh_parahippocampal-rh_temporalpole,7.51165714159766e-06,1.21353362280317e-05
lh_parahippocampal-rh_transversetemporal,-1.72662996276563e-05,1.11958666604344e-05
lh_parahippocampal-rh_insula,-6.94305022937959e-06,1.02351850098179e-05
lh_paracentral-lh_parsopercularis,9.56948384569221e-06,4.13722910574591e-05
lh_paracentral-lh_parsorbitalis,-4.14612555555042e-06,1.71275121349216e-05
lh_paracentral-lh_parstriangularis,-3.69074722590604e-06,1.24521884365074e-05
lh_paracentral-lh_pericalcarine,1.47519626246436e-05,-4.01209642306044e-05
lh_paracentral-lh_postcentral,-2.6325651322389e-06,-3.66383019147839e-06
lh_paracentral-lh_posteriorcingulate,-7.92442710238574e-06,3.65599990105068e-05
lh_paracentral-lh_precentral,6.60031196211641e-06,2.78226311425952e-05
lh_paracentral-lh_precuneus,-9.5259404108329e-06,-3.64543642482189e-06
lh_paracentral-lh_rostralanteriorcingulate,-2.27622750335667e-05,2.04688599041812e-06
lh_paracentral-lh_rostralmiddlefrontal,-1.29497772570349e-05,-1.07553746726645e-05
lh_paracentral-lh_superiorfrontal,1.27298719452836e-05,5.77866131699155e-05
lh_paracentral-lh_superiorparietal,-9.06769263572558e-06,-2.87526059973724e-05
lh_paracentral-lh_superiortemporal,1.20393737099997e-06,3.12057628682051e-05
lh_paracentral-lh_supramarginal,-3.6627356540673e-06,1.60878382419742e-05
lh_paracentral-lh_frontalpole,-1.62880871097535e-06,2.19814644868979e-05
lh_paracentral-lh_temporalpole,1.45489467612401e-05,1.96899003260379e-05
lh_paracentral-lh_transversetemporal,-1.40276638675174e-05,-8.28835580326823e-06
lh_paracentral-lh_insula,4.34828995239611e-06,1.32732432369737e-05
lh_paracentral-rh_bankssts,-8.91894080915046e-06,1.83861488517222e-05
lh_paracentral-rh_caudalanteriorcingulate,-1.03067219978516e-05,3.46767788315661e-05
lh_paracentral-rh_caudalmiddlefrontal,-1.83813091818383e-06,1.83772130238389e-05
lh_paracentral-rh_cuneus,1.289318247431e-05,-4.6638870623856e-05
lh_paracentral-rh_entorhinal,7.20191211296241e-06,3.4811549385969e-05
lh_paracentral-rh_fusiform,-7.92881491626146e-06,2.76710921956888e-05
lh_paracentral-rh_inferiorparietal,-1.37411176549176e-05,-1.33833853571069e-05
lh_paracentral-rh_inferiortemporal,-1.41529776750586e-05,2.04457306781649e-06
lh_paracentral-rh_isthmuscingulate,-1.47588370852868e-05,-4.87435725086129e-05
lh_paracentral-rh_lateraloccipital,-4.12995755460988e-06,-3.11643918827788e-05
lh_paracentral-rh_lateralorbitofrontal,-1.40896857931879e-05,3.18654543750831e-06
lh_paracentral-rh_lingual,8.54273895396821e-06,-4.22343154153996e-05
lh_paracentral-rh_medialorbitofrontal,-5.74210870614644e-06,3.62961976396003e-05
lh_paracentral-rh_middletemporal,-3.41314214979193e-06,4.00652062027312e-05
lh_paracentral-rh_parahippocampal,-2.32566557455984e-05,-1.53090302315114e-05
lh_paracentral-rh_paracentral,-1.64412153938515e-05,-3.7992555494057e-05
lh_paracentral-rh_parsopercularis,-4.35014389201873e-07,1.61163814560451e-05
lh_paracentral-rh_parsorbitalis,-8.54088412444339e-06,5.42362249328131e-06
lh_paracentral-rh_parstriangularis,-7.45294498485286e-06,-3.90767055506813e-06
lh_paracentral-rh_pericalcarine,1.78019881379032e-05,-3.99764746288052e-05
lh_paracentral-rh_postcentral,7.0345603830521e-07,-3.55543718714534e-06
lh_paracentral-rh_posteriorcingulate,-1.12367245348743e-05,2.26247597643969e-05
lh_paracentral-rh_precentral,-5.39856533966999e-06,2.50243290876451e-06
lh_paracentral-rh_precuneus,-8.92743135750719e-06,1.91439949915108e-06
lh_paracentral-rh_rostralanteriorcingulate,-2.15011933605175e-05,5.49424987444985e-06
lh_paracentral-rh_rostralmiddlefrontal,-1.03666564299281e-05,1.90396741597528e-06
lh_paracentral-rh_superiorfrontal,6.59858850397583e-06,5.2079877805452e-05
lh_paracentral-rh_superiorparietal,-2.35746380118464e-06,-6.76336500603582e-06
lh_paracentral-rh_superiortemporal,-7.9289109731692e-07,2.77291568195997e-05
lh_paracentral-rh_supramarginal,-9.33728777790201e-06,1.15163026429902e-06
lh_paracentral-rh_frontalpole,-1.81918188689812e-05,-1.95434745142068e-05
lh_paracentral-rh_temporalpole,2.0415695522924e-05,3.76850866318847e-05
lh_paracentral-rh_transversetemporal,-2.30996911057905e-05,-2.65060742343905e-05
lh_paracentral-rh_insula,3.58635430526282e-06,2.22106082777383e-05
lh_parsopercularis-lh_parsorbitalis,-1.48330510591371e-05,1.30619499628355e-05
lh_parsopercularis-lh_parstriangularis,-3.62674561996704e-06,1.10585345639299e-05
lh_parsopercularis-lh_pericalcarine,4.22036844474173e-05,2.26140654186216e-05
lh_parsopercularis-lh_postcentral,2.8243817365581e-05,6.99920732271956e-05
lh_parsopercularis-lh_posteriorcingulate,1.33711459520421e-06,5.48177092063389e-05
lh_parsopercularis-lh_precentral,1.11431758567603e-07,2.93838852209678e-05
lh_parsopercularis-lh_precuneus,2.21126360597498e-06,-1.36703324478944e-06
lh_parsopercularis-lh_rostralanteriorcingulate,-2.36150682824619e-05,7.24371734221178e-06
lh_parsopercularis-lh_rostralmiddlefrontal,1.68520443018801e-06,2.95887869045689e-05
lh_parsopercularis-lh_superiorfrontal,-1.32493012829904e-05,1.41141355237397e-05
lh_parsopercularis-lh_superiorparietal,2.03725894881202e-05,3.16526573069451e-05
lh_parsopercularis-lh_superiortemporal,-7.06115106524822e-06,1.87383458184399e-05
lh_parsopercularis-lh_supramarginal,-1.05124677778259e-05,9.31337566084816e-06
lh_parsopercularis-lh_frontalpole,-1.44521421211936e-05,-5.81613558727657e-06
lh_parsopercularis-lh_temporalpole,-1.44290004612876e-06,-1.14255334061047e-05
lh_parsopercularis-lh_transversetemporal,9.47864768889541e-06,2.65738270732244e-05
lh_parsopercularis-lh_insula,3.82603494680961e-06,-6.42137458547123e-07
lh_parsopercularis-rh_bankssts,-1.59726230111838e-05,-9.87701086280931e-06
lh_parsopercularis-rh_caudalanteriorcingulate,6.08441723007985e-06,7.16428081906194e-05
lh_parsopercularis-rh_caudalmiddlefrontal,-7.94834256932469e-06,2.73524858882688e-05
lh_parsopercularis-rh_cuneus,3.89991585896501e-05,5.87201221413425e-06
lh_parsopercularis-rh_entorhinal,-7.05835512013913e-06,-8.24785072176713e-06
lh_parsopercularis-rh_fusiform,-8.83111202594753e-06,2.16689604227407e-05
lh_parsopercularis-rh_inferiorparietal,-5.07277739347617e-06,1.51201791942265e-06
lh_parsopercularis-rh_inferiortemporal,-2.47531167522984e-05,-1.92318029229365e-05
lh_parsopercularis-rh_isthmuscingulate,6.40100027362455e-06,-7.74259265218074e-06
lh_parsopercularis-rh_lateraloccipital,2.98955012720996e-05,2.79094119193126e-05
lh_parsopercularis-rh_lateralorbitofrontal,-1.31053939194559e-05,1.60605903211152e-05
lh_parsopercularis-rh_lingual,3.87104697252888e-05,3.00414930172228e-05
lh_parsopercularis-rh_medialorbitofrontal,3.27621484056857e-06,4.69332168113774e-05
lh_parsopercularis-rh_middletemporal,-1.40319772551092e-05,2.53857340927585e-05
lh_parsopercularis-rh_parahippocampal,-7.13198718004307e-06,1.34428443497176e-05
lh_parsopercularis-rh_paracentral,6.96429180485898e-06,3.15422583232252e-05
lh_parsopercularis-rh_parsopercularis,-4.35493707238371e-06,2.25573171440683e-05
lh_parsopercularis-rh_parsorbitalis,-1.81395816593762e-05,-2.65711720400109e-06
lh_parsopercularis-rh_parstriangularis,1.67811943645613e-06,2.38441687574575e-05
lh_parsopercularis-rh_pericalcarine,4.40038511954804e-05,1.64234046606554e-05
lh_parsopercularis-rh_postcentral,2.98380496096095e-05,6.49032241520694e-05
lh_parsopercularis-rh_posteriorcingulate,2.20637667092663e-06,4.9659934025028e-05
lh_parsopercularis-rh_precentral,1.0277296735607e-06,3.93272848663556e-05
lh_parsopercularis-rh_precuneus,8.10696637405062e-06,5.56753485438541e-06
lh_parsopercularis-rh_rostralanteriorcingulate,-2.19160511687747e-05,1.89210663213816e-05
lh_parsopercularis-rh_rostralmiddlefrontal,4.51417088480671e-06,2.43287076769174e-05
lh_parsopercularis-rh_superiorfrontal,-1.40427927940147e-05,2.77054460026571e-05
lh_parsopercularis-rh_superiorparietal,2.47875150968814e-05,3.85085813380936e-05
lh_parsopercularis-rh_superiortemporal,-1.64916868552777e-05,-5.93239466047596e-06
lh_parsopercularis-rh_supramarginal,-1.79881604995234e-05,-9.23220088384445e-06
lh_parsopercularis-rh_frontalpole,-1.97239084181248e-05,-1.51509974284056e-05
lh_parsopercularis-rh_temporalpole,7.01429955791067e-06,1.13448238350201e-05
lh_parsopercularis-rh_transversetemporal,-3.93158731797056e-06,-1.08168446261556e-05
lh_parsopercularis-rh_insula,5.61424242871977e-06,1.69442208172686e-05
lh_parsorbitalis-lh_parstriangularis,-1.88858502753145e-05,-1.45422492451002e-05
lh_parsorbitalis-lh_pericalcarine,3.15692289252449e-05,2.66370534251725e-05
lh_parsorbitalis-lh_postcentral,2.91646952969123e-06,2.63571855863244e-05
lh_parsorbitalis-lh_posteriorcingulate,-1.03484552483095e-05,3.07756352599981e-05
lh_parsorbitalis-lh_precentral,-1.79380728007459e-05,-2.98600277365588e-06
lh_parsorbitalis-lh_precuneus,-1.72655502633145e-05,-1.97182005833246e-05
lh_parsorbitalis-lh_rostralanteriorcingulate,-1.91428787275424e-05,1.59714350679319e-05
lh_parsorbitalis-lh_rostralmiddlefrontal,-1.93483297357059e-05,-7.03777272204204e-06
lh_parsorbitalis-lh_superiorfrontal,-1.68712371368317e-05,1.50029845366666e-06
lh_parsorbitalis-lh_superiorparietal,-1.40360729868632e-05,-3.37256393372246e-05
lh_parsorbitalis-lh_superiortemporal,-1.29782623274811e-05,6.72939607822601e-07
lh_parsorbitalis-lh_supramarginal,-2.83934541316178e-05,-2.35578691313441e-05
lh_parsorbitalis-lh_frontalpole,-1.62218887654213e-05,-2.24477409244527e-05
lh_parsorbitalis-lh_temporalpole,7.65516749249792e-06,-1.35197597733867e-05
lh_parsorbitalis-lh_transversetemporal,-1.25085096434212e-05,-1.34782185049422e-07
lh_parsorbitalis-lh_insula,1.42419686876165e-05,4.18754875195789e-05
lh_parsorbitalis-rh_bankssts,-1.89646849184797e-05,-1.98966068368419e-06
lh_parsorbitalis-rh_caudalanteriorcingulate,-4.4316353367983e-06,4.82991541820168e-05
lh_parsorbitalis-rh_caudalmiddlefrontal,-2.15686971041619e-05,7.79408427003699e-07
lh_parsorbitalis-rh_cuneus,2.78684226859005e-05,-1.34183282994507e-05
lh_parsorbitalis-rh_entorhinal,1.12970916202631e-05,3.61124779361888e-05
lh_parsorbitalis-rh_fusiform,-1.02338166685999e-05,1.06731121426593e-05
lh_parsorbitalis-rh_inferiorparietal,-2.16795702626759e-05,-6.3511250464492e-06
lh_parsorbitalis-rh_inferiortemporal,-9.49012606480454e-06,2.24302919126182e-05
lh_parsorbitalis-rh_isthmuscingulate,-5.41362538941003e-06,-3.27556879388407e-05
lh_parsorbitalis-rh_lateraloccipital,1.04010385187283e-05,6.90082895092855e-06
lh_parsorbitalis-rh_lateralorbitofrontal,-7.49163791166186e-06,2.6774262211529e-05
lh_parsorbitalis-rh_lingual,2.76594645953628e-05,1.40321690316471e-05
lh_parsorbitalis-rh_medialorbitofrontal,-4.42327529432801e-06,1.90898608413891e-05
lh_parsorbitalis-rh_middletemporal,-1.49156161449725e-05,1.48173327354942e-05
lh_parsorbitalis-rh_parahippocampal,-6.40426654879652e-06,1.1573261449108e-05
lh_parsorbitalis-rh_paracentral,-2.53369512091303e-06,1.99936346476592e-05
lh_parsorbitalis-rh_parsopercularis,-1.3547243267147e-05,9.2680107708848e-06
lh_parsorbitalis-rh_parsorbitalis,-3.10466908778251e-05,-5.39605377541386e-05
lh_parsorbitalis-rh_parstriangularis,-1.7280669707683e-05,-1.21395553858337e-05
lh_parsorbitalis-rh_pericalcarine,3.67286773472855e-05,3.16126439217283e-05
lh_parsorbitalis-rh_postcentral,3.50583191729809e-06,8.59260108644843e-06
lh_parsorbitalis-rh_posteriorcingulate,-1.03140663911883e-05,2.49926157479516e-05
lh_parsorbitalis-rh_precentral,-1.6943252806156e-05,9.44632593302154e-06
lh_parsorbitalis-rh_precuneus,-1.05894502403163e-05,-5.63368388340621e-06
lh_parsorbitalis-rh_rostralanteriorcingulate,-2.32122540284267e-05,-8.34154142644472e-07
lh_parsorbitalis-rh_rostralmiddlefrontal,-1.84345914762352e-05,-1.04596449436027e-05
lh_parsorbitalis-rh_superiorfrontal,-1.99559549014438e-05,-8.79875523868343e-07
lh_parsorbitalis-rh_superiorparietal,-6.68272329695096e-06,-2.05886748454458e-05
lh_parsorbitalis-rh_superiortemporal,-2.4334406058844e-05,-3.30130406691264e-05
lh_parsorbitalis-rh_supramarginal,-2.97516778833569e-05,-1.9216998786859e-05
lh_parsorbitalis-rh_frontalpole,-2.22999046620194e-05,-3.82634421296858e-05
lh_parsorbitalis-rh_temporalpole,1.23193169205419e-05,-1.26679234563973e-06
lh_parsorbitalis-rh_transversetemporal,-2.6503996642708e-05,-3.43905961233648e-05
lh_parsorbitalis-rh_insula,9.66726666630441e-06,3.88059572299528e-05
lh_parstriangularis-lh_pericalcarine,3.5760243526436e-05,1.36760039726273e-05
lh_parstriangularis-lh_postcentral,1.46138414689999e-05,4.68564654322552e-05
lh_parstriangularis-lh_posteriorcingulate,-6.13631351179328e-06,3.43784448935595e-05
lh_parstriangularis-lh_precentral,-4.07396339493951e-06,9.89323524675345e-06
lh_parstriangularis-lh_precuneus,-1.12091820203096e-05,-5.93206699577242e-06
lh_parstriangularis-lh_rostralanteriorcingulate,-2.37619732124419e-05,9.09295542858051e-07
lh_parstriangularis-lh_rostralmiddlefrontal,-1.66533297134761e-05,-3.24479838241021e-07
lh_parstriangularis-lh_superiorfrontal,-9.63807332886729e-06,3.83000983516705e-06
lh_parstriangularis-lh_superiorparietal,2.89222969453092e-06,1.37183053043972e-05
lh_parstriangularis-lh_superiortemporal,2.24324996062526e-06,2.69256637776496e-05
lh_parstriangularis-lh_supramarginal,-1.98853533334326e-05,-1.86338617287339e-05
lh_parstriangularis-lh_frontalpole,-1.90866114999221e-05,-2.81226002947859e-05
lh_parstriangularis-lh_temporalpole,2.9490617872159e-06,-2.0720446095692e-05
lh_parstriangularis-lh_transversetemporal,3.65535901448019e-06,3.80579368833917e-05
lh_parstriangularis-lh_insula,1.22080167737367e-05,1.50423220591114e-05
lh_parstriangularis-rh_bankssts,-1.19187128232203e-05,1.94249952652839e-05
lh_parstriangularis-rh_caudalanteriorcingulate,3.42184459868419e-07,6.1709664792714e-05
lh_parstriangularis-rh_caudalmiddlefrontal,-1.82049223052329e-05,-6.22078923084049e-06
lh_parstriangularis-rh_cuneus,3.44856900472393e-05,3.46925666809042e-06
lh_parstriangularis-rh_entorhinal,3.33507904705966e-07,1.97795303536116e-06
lh_parstriangularis-rh_fusiform,-9.28297254344549e-06,2.30928708183028e-05
lh_parstriangularis-rh_inferiorparietal,-1.99497715090263e-05,-7.34297121923119e-06
lh_parstriangularis-rh_inferiortemporal,-1.87956201747666e-05,-1.07360341801642e-05
lh_parstriangularis-rh_isthmuscingulate,8.85230787049939e-07,-1.91378827406222e-05
lh_parstriangularis-rh_lateraloccipital,1.88188617714504e-05,1.39016668944881e-05
lh_parstriangularis-rh_lateralorbitofrontal,-1.86373082940513e-05,-6.7326153982213e-06
lh_parstriangularis-rh_lingual,3.3750957074037e-05,2.19024992516794e-05
lh_parstriangularis-rh_medialorbitofrontal,-5.92930809166568e-06,3.76309080409381e-05
lh_parstriangularis-rh_middletemporal,-1.66570179794843e-05,-8.23412162905096e-06
lh_parstriangularis-rh_parahippocampal,-1.57777976185512e-05,-6.55987842133671e-06
lh_parstriangularis-rh_paracentral,-3.08238879620293e-06,2.00102453412242e-05
lh_parstriangularis-rh_parsopercularis,-7.34703749066415e-06,1.29104037327086e-05
lh_parstriangularis-rh_parsorbitalis,-2.66844839730768e-05,-3.84985913764577e-05
lh_parstriangularis-rh_parstriangularis,-2.21055165073453e-05,-3.23095415925979e-05
lh_parstriangularis-rh_pericalcarine,4.14530166029495e-05,2.07439101316081e-05
lh_parstriangularis-rh_postcentral,2.09253957298164e-05,5.53589924456036e-05
lh_parstriangularis-rh_posteriorcingulate,-4.8655096818588e-06,3.40615624813169e-05
lh_parstriangularis-rh_precentral,-4.57473223943686e-07,4.97920352551253e-05
lh_parstriangularis-rh_precuneus,-1.04730368913221e-05,-1.45598625955069e-05
lh_parstriangularis-rh_rostralanteriorcingulate,-2.44110207499814e-05,3.02808835587968e-06
lh_parstriangularis-rh_rostralmiddlefrontal,-1.69777343479096e-05,-5.86777293641855e-06
lh_parstriangularis-rh_superiorfrontal,-1.23794536467807e-05,1.60335766085996e-05
lh_parstriangularis-rh_superiorparietal,1.01231931079465e-05,2.50131717525992e-05
lh_parstriangularis-rh_superiortemporal,-5.62724064521605e-06,1.46514003187384e-05
lh_parstriangularis-rh_supramarginal,-2.66099752811372e-05,-2.78116595315218e-05
lh_parstriangularis-rh_frontalpole,-3.11387209535103e-05,-6.22761549047237e-05
lh_parstriangularis-rh_temporalpole,9.9309850879577e-06,-4.1887437351138e-07
lh_parstriangularis-rh_transversetemporal,-1.22517367332278e-05,-2.91964673236744e-06
lh_parstriangularis-rh_insula,1.09121638758795e-05,2.37718589097763e-05
lh_pericalcarine-lh_postcentral,1.97990752543042e-05,-2.9178397966124e-05
lh_pericalcarine-lh_posteriorcingulate,1.01058883363263e-05,-5.11822793238589e-05
lh_pericalcarine-lh_precentral,3.06765774235146e-05,-2.07206904347976e-05
lh_pericalcarine-lh_precuneus,3.34499489936378e-05,1.96411854927837e-05
lh_pericalcarine-lh_rostralanteriorcingulate,2.13164450239235e-05,1.44973881386304e-05
lh_pericalcarine-lh_rostralmiddlefrontal,4.42287459321096e-05,3.12799357410422e-05
lh_pericalcarine-lh_superiorfrontal,4.45423494773488e-05,3.2469252060059e-05
lh_pericalcarine-lh_superiorparietal,2.86068007523234e-05,-3.81093936445984e-06
lh_pericalcarine-lh_superiortemporal,2.80149311419394e-05,-1.91289152924534e-05
lh_pericalcarine-lh_supramarginal,3.44401342091224e-05,1.25160657467087e-06
lh_pericalcarine-lh_frontalpole,1.78705704996729e-05,1.69228958222422e-05
lh_pericalcarine-lh_temporalpole,2.96989625120967e-05,3.34722495113146e-05
lh_pericalcarine-lh_transversetemporal,-3.46952402942566e-07,-4.92451147324267e-05
lh_pericalcarine-lh_insula,1.83443282205359e-05,-3.45646187947157e-05
lh_pericalcarine-rh_bankssts,1.64701717762541e-05,-8.61044331842708e-06
lh_pericalcarine-rh_caudalanteriorcingulate,2.49322481275316e-06,-3.61227107967468e-05
lh_pericalcarine-rh_caudalmiddlefrontal,3.22130475995963e-05,-3.22569634537919e-07
lh_pericalcarine-rh_cuneus,1.71727435208975e-06,3.19676362599893e-05
lh_pericalcarine-rh_entorhinal,2.78068646725097e-05,3.8176676836423e-05
lh_pericalcarine-rh_fusiform,2.31543430122479e-05,-2.93666000328022e-06
lh_pericalcarine-rh_inferiorparietal,2.89152148987724e-05,2.85043122502876e-06
lh_pericalcarine-rh_inferiortemporal,2.66433546286043e-05,3.37446890187376e-06
lh_pericalcarine-rh_isthmuscingulate,1.49218509570327e-05,6.9876337461834e-06
lh_pericalcarine-rh_lateraloccipital,9.74711496241294e-06,-3.2182965494326e-06
lh_pericalcarine-rh_lateralorbitofrontal,2.284144783922e-05,-7.27819339792899e-06
lh_pericalcarine-rh_lingual,6.2315786658753e-06,1.48605729195436e-05
lh_pericalcarine-rh_medialorbitofrontal,1.89190485746096e-05,1.04146446281668e-05
lh_pericalcarine-rh_middletemporal,2.67787667387549e-05,3.22412110539002e-06
lh_pericalcarine-rh_parahippocampal,8.9524986499436e-06,-4.16512271712181e-05
lh_pericalcarine-rh_paracentral,1.21167238053714e-05,-3.42020305040188e-05
lh_pericalcarine-rh_parsopercularis,2.78326840897875e-05,-6.99043195497523e-06
lh_pericalcarine-rh_parsorbitalis,3.15196598178793e-05,3.97494444176685e-05
lh_pericalcarine-rh_parstriangularis,2.88696324107244e-05,-3.22072928060518e-06
lh_pericalcarine-rh_pericalcarine,-1.96579547847986e-05,-4.81570509487338e-05
lh_pericalcarine-rh_postcentral,1.06066514810883e-05,-3.31712508279005e-05
lh_pericalcarine-rh_posteriorcingulate,5.57176531470379e-06,-5.22216520594731e-05
lh_pericalcarine-rh_precentral,2.14186787340298e-05,-2.94512629245068e-05
lh_pericalcarine-rh_precuneus,2.333498987157e-05,2.42685232923853e-06
