,Component_1,Component_2,Component_3,Component_4,Component_5
lh_precentral-rh_lateraloccipital,-0.014876845602198296,0.03657065895259077,0.02028578017418459,0.0014032806799401723,0.015214725395589088
lh_precentral-rh_lateralorbitofrontal,0.03295664324412819,0.0016286812980353484,-0.006876226844744974,0.004846782833713673,0.01932577741593501
lh_precentral-rh_lingual,-0.018377086050285922,0.041655901126376314,0.035447041607004945,-0.0043590209351174825,0.004439594979244775
lh_precentral-rh_medialorbitofrontal,0.01615076768529837,0.023406890295369635,-0.018058624073916608,0.00015280396662592624,0.004943632176138991
lh_precentral-rh_middletemporal,0.0382414888547591,-0.007142233488357582,-0.0009732077665493465,0.021390707313527532,0.03317508653289523
lh_precentral-rh_parahippocampal,0.008616504353277647,0.021577690442379224,-0.020605301119719286,-0.015709229095089153,-0.03237943582455295
lh_precentral-rh_paracentral,0.008919720418179964,0.022870652986328198,-0.009559033720617194,-7.414074995881355e-05,-0.0007474778288976981
lh_precentral-rh_parsopercularis,0.02016520951493036,0.007627646172918152,-0.009873176104838064,0.0005944657755191217,0.017955624849646648
lh_precentral-rh_parsorbitalis,0.018100429179907205,0.014790913647662027,-0.020511318334292362,0.002784565838662588,0.02753500911469498
lh_precentral-rh_parstriangularis,0.0023778109255451776,0.022288899924675958,-0.01740137485637024,-0.004675805610342842,0.0035320449719319887
lh_precentral-rh_pericalcarine,-0.021036775556891932,0.03232814525288642,0.04290561533370869,-0.00972836388774747,0.007992716644522436
lh_precentral-rh_postcentral,-0.008092168077582394,0.03554132679191359,0.0069145902322096196,0.008948560332763538,0.01033563086576341
lh_precentral-rh_posteriorcingulate,0.009974144624360769,0.024031074369397647,-0.006797497840883439,0.052436552774567435,-0.024387022681379985
lh_precentral-rh_precentral,0.014218782549771157,0.01882389997216624,-0.027029941663542986,-0.020175697332162394,-0.0033339749054327444
lh_precentral-rh_precuneus,4.785922599320385e-05,0.028360791743404466,-0.0008513625371527637,0.0029764993866436026,0.00707495346088478
lh_precentral-rh_rostralanteriorcingulate,0.050278294333746996,-0.0070732579586666065,-0.016270476967721048,-0.008146698228701742,0.008827171738825324
lh_precentral-rh_rostralmiddlefrontal,-0.006165118646415102,0.034920463780499025,-0.016505466485595224,-0.005209655349030021,-0.009989062401458254
lh_precentral-rh_superiorfrontal,0.03733609706887198,0.00036020206555085414,-0.01391927656947434,-0.014372631169713865,0.0020812421897591035
lh_precentral-rh_superiorparietal,-0.02713308435873387,0.05888841404953746,-0.01564462785336629,-0.0029005568976340967,0.01595066165532571
lh_precentral-rh_superiortemporal,0.02207087807070131,0.016606257904666858,-0.02017700701208635,0.000732678728898054,0.028120436646099548
lh_precentral-rh_supramarginal,0.026007901464895882,0.002807928842836025,-0.0036045538823862187,0.001740976624438153,0.010357469956427695
lh_precentral-rh_frontalpole,0.024521454929553013,0.008852036842993365,-0.01835769512218295,-0.038244659751434186,-0.010901775674487907
lh_precentral-rh_temporalpole,0.007223983596234615,0.028983002546781017,0.01339812191046087,0.01652200326840985,-0.03335628702908773
lh_precentral-rh_transversetemporal,0.023285760045395724,-0.0005077064966575938,0.0012081265423403251,-0.011800365557390845,-0.010634042580609026
lh_precentral-rh_insula,0.029559458116213435,-0.005262015825761461,0.019654498564272375,0.019200870377370918,0.03245255931124612
lh_precuneus-lh_rostralanteriorcingulate,0.04973756959351666,-0.005890339569864393,-0.010639265542903849,-0.020689928576335614,-0.011994242535831309
lh_precuneus-lh_rostralmiddlefrontal,0.033587386061866134,-0.004726083230967202,0.00747291615458274,0.012412072996650184,0.018954555360336647
lh_precuneus-lh_superiorfrontal,0.026050183524195383,0.0021216367310740694,0.024135935241535785,0.00428350332072201,0.01725648635103443
lh_precuneus-lh_superiorparietal,-0.003994277862276632,0.035240451552788064,-0.014593120840153713,0.015549265993505016,0.03734020275856137
lh_precuneus-lh_superiortemporal,-0.00010174477255859677,0.03614133122217231,-0.009145763319143898,0.012928076325127135,0.045511711559407954
lh_precuneus-lh_supramarginal,0.018824190312459452,0.009511949629705115,0.009138019010480263,0.012927156674790332,0.025808049050672206
lh_precuneus-lh_frontalpole,0.01558172153630555,0.007242933138578149,-0.01732695912641677,-0.031795147901345466,0.015061577765989346
lh_precuneus-lh_temporalpole,-0.002221765160945563,0.033666223540971076,0.016311751051626695,0.01784755716222064,-0.023279108131074994
lh_precuneus-lh_transversetemporal,0.030702213005176327,-0.002871241075430206,0.0006594095513624665,-0.012373858363700717,-0.017203343616937112
lh_precuneus-lh_insula,0.0033862190259842904,0.030426883591738306,-0.009447393187437482,-0.01097639611418317,0.0018164672845109057
lh_precuneus-rh_bankssts,0.020529025324374145,0.003764522498087757,0.000197304714371133,0.005780951318243075,0.024797309545452628
lh_precuneus-rh_caudalanteriorcingulate,0.012033061254670992,0.02079202787130608,-0.015282761575636118,0.04441295339740554,-0.009532892024136888
lh_precuneus-rh_caudalmiddlefrontal,0.011597198546862527,0.0200459260775058,-0.004862316491799228,-0.002452214422310205,0.012970618810214907
lh_precuneus-rh_cuneus,-0.005319643530814121,0.0242604341563709,0.03141973993482211,-0.0383033328585812,-0.03413301033346329
lh_precuneus-rh_entorhinal,0.011515902591187486,0.0086143379072874,0.006308587268387189,-0.001513971624973205,-0.013889597168694999
lh_precuneus-rh_fusiform,0.02250807706452343,0.010416354925845441,-0.003811112910902197,-0.006085207491948728,0.006262526992328056
lh_precuneus-rh_inferiorparietal,0.022894630401534458,0.013587585622264389,-0.01611039642023308,-0.007378637272421088,-0.0026123418789358605
lh_precuneus-rh_inferiortemporal,0.027909499481735333,0.004515964263612426,0.008608285812645182,0.013507116880848926,0.02169139361529305
lh_precuneus-rh_isthmuscingulate,-0.009953312210163306,0.028030780588656372,0.012555949576942909,0.01865266268175858,-0.028472724072506544
lh_precuneus-rh_lateraloccipital,0.001241855086900872,0.02884474229275714,-0.00022925355572231087,-0.024015813215360098,-0.00036642060284630137
lh_precuneus-rh_lateralorbitofrontal,0.03071664223533127,0.006767125791091121,-0.010505006838883621,-0.0071662061439839025,0.013270205450229881
lh_precuneus-rh_lingual,-0.008907649862786025,0.03647658321224685,0.021757727858724162,-0.02537877502931019,-0.01138232912960386
lh_precuneus-rh_medialorbitofrontal,0.028258663278643487,0.007588684311729034,-0.023954608874271675,-0.012174048086119172,0.0018327395039814632
lh_precuneus-rh_middletemporal,0.019463492903087017,0.013715347698988134,0.0006762496139550404,0.01752843532900047,0.030705055370406284
lh_precuneus-rh_parahippocampal,0.02348228561274102,-0.0034337849664129714,0.0022152940449367406,0.004692326641796874,-0.011418363088172038
lh_precuneus-rh_paracentral,0.02719989040918436,0.002350962859434671,0.011817913074911774,0.01821837571300763,0.004805799100434988
lh_precuneus-rh_parsopercularis,0.0052890694758888305,0.02779360217785341,-0.016462486797796452,-0.004662577057569727,0.02270269693993481
lh_precuneus-rh_parsorbitalis,0.014161242731186909,0.020163915380187174,-0.02413982706022494,-0.005513897279354829,0.028794602840084293
lh_precuneus-rh_parstriangularis,0.018407498622023653,0.009556095901097282,-0.004675659367558096,0.008329447854405512,0.018215320055788277
lh_precuneus-rh_pericalcarine,-0.013470994084842192,0.023592748401320255,0.03315410942016484,-0.025179708091007377,-0.003106906507050388
lh_precuneus-rh_postcentral,0.004637085293206576,0.0250497181647148,-0.009368957147643776,0.005583608592160409,0.007548571960939456
lh_precuneus-rh_posteriorcingulate,0.012565355579673504,0.020752441410847318,-0.008408810236766782,0.03913172732798257,-0.044650289934925806
lh_precuneus-rh_precentral,0.006749182649427804,0.0275981858227069,-0.01140215202348578,0.0038908877181037527,0.01660349104468345
lh_precuneus-rh_precuneus,0.02891319154981747,0.0031815228745877525,0.004878579699048046,0.020749698566761735,0.020977884676969538
lh_precuneus-rh_rostralanteriorcingulate,0.04707782720697302,-0.007763962393919576,-0.010634336903396442,-0.02152629229865495,0.0025836899801672543
lh_precuneus-rh_rostralmiddlefrontal,0.03172773369742399,-0.005371260317179976,0.008542674618659832,0.01768723334943521,0.01990352006393886
lh_precuneus-rh_superiorfrontal,0.03115558862029914,-0.0025329795856636455,0.018083488101928454,0.004607815255326787,0.017835766515948405
lh_precuneus-rh_superiorparietal,-0.00915613267830408,0.041903157836189815,-0.02387944044355443,0.0056492263366382375,0.0317626227559242
lh_precuneus-rh_superiortemporal,-0.0017661419911314603,0.04000942249854557,-0.019091196773672707,0.006298486713257134,0.041090515590811755
lh_precuneus-rh_supramarginal,0.015533706807064736,0.019825728750580602,-0.007879907545682146,0.007018337986015236,0.021728509478738008
lh_precuneus-rh_frontalpole,0.023505870015529423,0.0018187681697887767,-0.01720040036483724,-0.03203402261840043,0.008292063980967046
lh_precuneus-rh_temporalpole,-0.003944487268694839,0.035473044722844786,0.012790636191436963,0.01401812442561216,-0.03415762957611064
lh_precuneus-rh_transversetemporal,0.025143054112432166,0.0066745348931613714,-0.016120020725612617,-0.026786349788884143,-0.034867616113368465
lh_precuneus-rh_insula,0.009524699930676655,0.024852939377999768,-0.0074004440973500975,-0.014846293881057862,-0.0069633754381867525
lh_rostralanteriorcingulate-lh_rostralmiddlefrontal,0.04241274297441333,0.00021589418426961845,-0.007136872527499898,-0.0026360464423068383,-0.004399096588215835
lh_rostralanteriorcingulate-lh_superiorfrontal,0.04671011085088147,0.0010507816468411468,-0.007812770991687213,-0.0010227402378222266,-0.012955334941435016
lh_rostralanteriorcingulate-lh_superiorparietal,0.03284455482252869,0.016710183618106143,-0.015014047523246943,-0.010512335321108802,0.01952505014221822
lh_rostralanteriorcingulate-lh_superiortemporal,0.051907422070852416,-0.004632559193931685,-0.0057271213223752055,-0.003559019157377183,-0.021065477434051218
lh_rostralanteriorcingulate-lh_supramarginal,0.05281105401013786,-0.009755997526248499,-0.008200310798625451,-0.00730918241107848,-0.015080651751154969
lh_rostralanteriorcingulate-lh_frontalpole,0.043044670473797626,-0.00014524044747195433,-0.0038194922139249757,-0.023055850673978102,-0.00311919985368613
lh_rostralanteriorcingulate-lh_temporalpole,0.026909026357792715,0.006109360437175879,0.028061496441662916,0.025461343898057907,-0.03839103776281265
lh_rostralanteriorcingulate-lh_transversetemporal,0.04244476718050577,-0.01251110498436538,-0.003657007408605889,-0.026963928050837704,-0.021308071426284984
lh_rostralanteriorcingulate-lh_insula,0.014596360366559504,0.012681654730358453,-0.0018482859366561986,0.005418551285171667,-0.002576679120851693
lh_rostralanteriorcingulate-rh_bankssts,0.0333327404279352,0.00045906899635340644,-0.01714130816601709,-0.018515297272760044,-0.020235198306719968
lh_rostralanteriorcingulate-rh_caudalanteriorcingulate,0.0051212926689403965,0.021412019220022126,-0.02566794029691554,0.01085041465925147,-0.01800154764287303
lh_rostralanteriorcingulate-rh_caudalmiddlefrontal,0.03440111208677856,0.013837686528622275,-0.025893383572535452,-0.01731538046467351,-0.01051060519748665
lh_rostralanteriorcingulate-rh_cuneus,0.028537364107833176,0.0016917345441962931,0.03375708539308194,-0.04619819514033388,-0.03292463559969107
lh_rostralanteriorcingulate-rh_entorhinal,0.04275194551363163,-0.016834659233422155,0.02192126446115664,0.011662659227010045,-0.026323136310952636
lh_rostralanteriorcingulate-rh_fusiform,0.045283523815015866,-0.0076995381805491725,-0.005703858972535186,0.001186479153689269,-0.009176038629171188
lh_rostralanteriorcingulate-rh_inferiorparietal,0.0471735359225298,-0.0031122359164184976,-0.013734594901839167,-0.012080889506052109,-0.014066588442318343
lh_rostralanteriorcingulate-rh_inferiortemporal,0.05582364758030275,-0.016547743162964815,0.012676047863170082,0.02285189996786735,0.009484802938887895
lh_rostralanteriorcingulate-rh_isthmuscingulate,0.02618853628299417,-0.0005374759805475385,0.009784299254621674,0.005343881752729635,-0.0017447696947963615
lh_rostralanteriorcingulate-rh_lateraloccipital,0.04107508465608747,0.005597985615172476,-0.008904857638440036,-0.02956271039585585,-0.008182623771422119
lh_rostralanteriorcingulate-rh_lateralorbitofrontal,0.04093798077586826,0.0008425378782088874,-0.014251796298294614,-0.011822745010870562,-0.015120370639530567
lh_rostralanteriorcingulate-rh_lingual,0.03102215966116189,0.0033169642616724484,0.023449524350427308,-0.026987087076822104,-0.0002865209920442726
lh_rostralanteriorcingulate-rh_medialorbitofrontal,0.04279135623145953,-0.0015150617490399226,-0.006254669902270809,-0.009330731176407628,-0.020416864389912966
lh_rostralanteriorcingulate-rh_middletemporal,0.0534070161039975,-0.006189996330053318,-0.008053820537904067,-0.007350071402077471,-0.027422441037061793
lh_rostralanteriorcingulate-rh_parahippocampal,0.03819089840205212,-0.0037405308680177086,0.007618432312402866,0.003152063753531843,-0.015879724230308357
lh_rostralanteriorcingulate-rh_paracentral,0.04604669705427961,-0.003696803203417554,-0.013842364712662035,-0.02360430929237132,-0.011538445032564739
lh_rostralanteriorcingulate-rh_parsopercularis,0.030982915719916435,0.017539752442420075,-0.03685280039856318,-0.027075609128746868,-0.025598869110764783
lh_rostralanteriorcingulate-rh_parsorbitalis,0.03933162965539409,0.009867650608928835,-0.020680518299632446,-0.01469600619709742,-0.0108844522486642
lh_rostralanteriorcingulate-rh_parstriangularis,0.03686421745360116,0.011848651542866642,-0.02768264963940538,-0.02527139246581001,-0.0213496101384845
lh_rostralanteriorcingulate-rh_pericalcarine,0.012732181949400456,0.0041055599848738725,0.037605834934403996,-0.02027302915737844,0.024236009597467197
lh_rostralanteriorcingulate-rh_postcentral,0.04125423118391793,0.00624298280972119,-0.005075757330486765,-0.014606527167567166,-0.0024122018790782842
lh_rostralanteriorcingulate-rh_posteriorcingulate,0.025807217510652063,0.012342108209431388,-0.024262056753114828,-0.015013312977434533,-0.03865144063486169
lh_rostralanteriorcingulate-rh_precentral,0.04823116216026048,-0.00011007244299072758,-0.014078928555283926,-0.006301034950835062,0.0049942848322953185
lh_rostralanteriorcingulate-rh_precuneus,0.0523531810924893,-0.012332036134019087,0.00010882072541533719,-0.008421362137320313,-0.00030203963622062825
lh_rostralanteriorcingulate-rh_rostralanteriorcingulate,0.023795770270238777,-0.0026211905529896946,-0.02229411498222318,-0.025866713667501096,-0.027756585225100848
lh_rostralanteriorcingulate-rh_rostralmiddlefrontal,0.0375000473679285,0.0072709646300818205,-0.009220352945012335,-0.006346668226887534,-0.006826558126224258
lh_rostralanteriorcingulate-rh_superiorfrontal,0.04536623755972278,-5.287026794986435e-05,-0.007663015486928704,-0.0024981963961996506,-0.013041908527432587
lh_rostralanteriorcingulate-rh_superiorparietal,0.02681744618630517,0.023884851217769613,-0.022747184028701326,-0.020832992655710807,0.010509366061629805
lh_rostralanteriorcingulate-rh_superiortemporal,0.05617466875921803,-0.008963511571744175,0.002788079716812008,0.01133843962741287,-0.002499476296935428
lh_rostralanteriorcingulate-rh_supramarginal,0.05116562387421014,-0.008402174741792922,-0.007639642464280474,-0.0033769985389381736,-0.009361223891410635
lh_rostralanteriorcingulate-rh_frontalpole,0.0434692370692863,-0.0018220179536008684,-0.0037350207501168206,-0.02680846322168446,-0.01314660247537448
lh_rostralanteriorcingulate-rh_temporalpole,0.023754076549622683,0.008940759133069432,0.029250060793410818,0.028854038081450935,-0.04107064327794909
lh_rostralanteriorcingulate-rh_transversetemporal,0.03532259273208763,-0.002209039976437263,-0.017456526442336005,-0.03601348248724125,-0.02729585341631042
lh_rostralanteriorcingulate-rh_insula,0.022685940692476817,0.005710517693494996,0.004089723056829142,0.007716527011772375,-0.007995992194904648
lh_rostralmiddlefrontal-lh_superiorfrontal,0.019794752224954824,0.0068379477560504736,0.009675884353482824,0.012232881075712795,-0.004020287355093856
lh_rostralmiddlefrontal-lh_superiorparietal,0.009599210831199018,0.03425249605096722,-0.019327307457938914,-0.01575274027333388,0.021937206191565067
lh_rostralmiddlefrontal-lh_superiortemporal,-0.0036944632051819698,0.03656262944155403,-0.014531088792806113,0.009929565025629533,0.027108347268772016
lh_rostralmiddlefrontal-lh_supramarginal,0.020868935998166794,-0.00432971663986623,0.010779383813088204,0.02349471617159722,0.02114634103612718
lh_rostralmiddlefrontal-lh_frontalpole,0.035034462309615856,-0.007744939977806343,-0.0006827621439924824,-0.0191349476203296,0.0212973405546405
lh_rostralmiddlefrontal-lh_temporalpole,-0.0007155603922180205,0.02990814174710374,0.023568863579454338,0.031248275618363856,-0.02538124372000767
lh_rostralmiddlefrontal-lh_transversetemporal,0.0315208639372293,-0.0020251434062341553,0.003112362655639543,-0.016904831547801168,-0.015017277939900344
lh_rostralmiddlefrontal-lh_insula,-0.001246732406487796,0.036242672091706216,-0.0013044210472456233,0.003004221545717981,0.012026131103862268
lh_rostralmiddlefrontal-rh_bankssts,0.018131629769199447,0.00345968966155311,4.4678200738860364e-05,0.008062071231112121,0.02415856496583191
lh_rostralmiddlefrontal-rh_caudalanteriorcingulate,0.01021381729586805,0.020439241615778547,-0.005569824132655022,0.05934159639724666,0.0025330879646909975
lh_rostralmiddlefrontal-rh_caudalmiddlefrontal,0.011186770339136062,0.013013003192448368,-0.007932525461005176,0.004718003083376374,0.014934178083972485
lh_rostralmiddlefrontal-rh_cuneus,0.007589156287679019,0.009507605746525037,0.058991878088005795,-0.034801695228988294,-0.020609419063730205
lh_rostralmiddlefrontal-rh_entorhinal,0.009114984531806774,0.005967731318886174,0.011582560560886645,0.007550554616048566,-0.015749054956617055
lh_rostralmiddlefrontal-rh_fusiform,0.004635565960097803,0.02233507579753454,-0.004982745679089905,0.005990797514749907,-0.0013667493197508883
lh_rostralmiddlefrontal-rh_inferiorparietal,0.032806165976038464,-0.00861545675894032,0.0007953928801983917,0.01655675157350467,0.018359814232712126
lh_rostralmiddlefrontal-rh_inferiortemporal,0.0013223857924435669,0.027449892287946476,-0.019061339406911924,0.008149492088109443,-0.0009549323718060672
lh_rostralmiddlefrontal-rh_isthmuscingulate,-0.01622736729264095,0.029723677998544414,0.02472724917691457,0.02759080234012451,-0.019675844248998837
lh_rostralmiddlefrontal-rh_lateraloccipital,0.012383219016248597,0.015363875491957552,0.02456515635675324,-0.02634406943328118,0.010434402890711342
lh_rostralmiddlefrontal-rh_lateralorbitofrontal,0.01935827476412543,0.015855870746702083,-0.014648339499688082,-0.0056775332764989975,-0.004250162759848732
lh_rostralmiddlefrontal-rh_lingual,-0.005469649439173953,0.03318553033098729,0.037457272331953125,-0.030383984900379257,-0.0009048371823971596
lh_rostralmiddlefrontal-rh_medialorbitofrontal,0.03978580832474529,-0.00898005022351733,0.004735464447402833,0.023663984259812795,0.023662142559123554
lh_rostralmiddlefrontal-rh_middletemporal,0.010858540540608407,0.017128943768499886,-0.005369860511276726,0.025023348400839387,0.020280985395912565
lh_rostralmiddlefrontal-rh_parahippocampal,0.013277295280629929,0.010513786694344138,-0.0015952335879429321,-0.0075414412999186015,-0.028219397737416153
lh_rostralmiddlefrontal-rh_paracentral,0.030012759313121695,0.002641330288378497,0.008794676685764218,0.00966553981009214,0.0009859910048057121
lh_rostralmiddlefrontal-rh_parsopercularis,0.00948795022383332,0.017010629686793077,-0.012880181978538251,0.012284898040654873,0.02858471810922327
lh_rostralmiddlefrontal-rh_parsorbitalis,0.01700786183170002,0.01751405780575823,-0.031231784425388483,-0.006293018901917199,0.014189788514611501
lh_rostralmiddlefrontal-rh_parstriangularis,0.021784017465358598,0.002965438139022758,-0.01332938921070502,-0.0023333363996941333,-0.0005450051252968127
lh_rostralmiddlefrontal-rh_pericalcarine,-0.014575616051495533,0.030335630845082315,0.032068340034367294,-0.04252660932196868,-0.0011489933426325216
lh_rostralmiddlefrontal-rh_postcentral,0.011240387070939953,0.026557845356777462,-0.00429293841041772,-0.016907600084836435,0.0009009954645883367
lh_rostralmiddlefrontal-rh_posteriorcingulate,0.0089701687936322,0.01921689830761728,0.004664082250582256,0.05903262286550517,-0.02389812652484919
lh_rostralmiddlefrontal-rh_precentral,0.005935635554128343,0.0299364352321106,-0.027303068844863686,-0.014654020626868094,-0.0025793514283780888
lh_rostralmiddlefrontal-rh_precuneus,0.027201560122723772,0.007063886250045667,-0.005117505480818869,-0.003534173070645848,-0.001763592699669264
lh_rostralmiddlefrontal-rh_rostralanteriorcingulate,0.04038865707279682,-0.0020176208204069766,-0.011778515980480785,-0.007238562513225786,0.006917850654649234
lh_rostralmiddlefrontal-rh_rostralmiddlefrontal,0.04247337957061274,-0.02279618265252085,0.01647614532094232,0.029024555654888415,0.02788561666536026
lh_rostralmiddlefrontal-rh_superiorfrontal,0.027719016205552015,-0.001586126094916455,0.007204923116887068,0.01354266116764687,0.0019543888661931264
lh_rostralmiddlefrontal-rh_superiorparietal,0.005104834927457918,0.035322409971608675,-0.018012031517310498,-0.014311102320055244,0.025261116478175548
lh_rostralmiddlefrontal-rh_superiortemporal,-0.005081534240922389,0.043718175776966434,-0.02919008610306218,0.0017265277272787594,0.01972720913810844
lh_rostralmiddlefrontal-rh_supramarginal,0.012901585458319152,0.01578090029696487,-0.019537933439308694,-0.001843948672040368,-0.0021265641344572535
lh_rostralmiddlefrontal-rh_frontalpole,0.043265201926982834,-0.013653852709286889,-0.0005182861054229408,-0.021445132619388876,0.009677382114028684
lh_rostralmiddlefrontal-rh_temporalpole,-0.0026974974226174923,0.032503152636812783,0.02047969827317875,0.027448465173465428,-0.034763636910387134
lh_rostralmiddlefrontal-rh_transversetemporal,0.032416516676681,-0.0030849887722408844,0.002190553427328318,-0.00527288528203036,-0.008910877609825766
lh_rostralmiddlefrontal-rh_insula,0.007858655650212296,0.02557106918970475,0.007766844632545563,0.007137553686708535,0.01061309504069991
lh_superiorfrontal-lh_superiorparietal,0.0067174557641538025,0.031197038247398935,0.0072027621133004555,0.005742580936096798,0.03891802876894411
lh_superiorfrontal-lh_superiortemporal,0.026039384476904587,0.008686391441110353,-0.006698085096981064,0.002782538688533673,0.011314598438166137
lh_superiorfrontal-lh_supramarginal,0.047032176280960514,-0.026799367046267942,0.01953411398797258,0.013754303921069341,-0.0025735151586542015
lh_superiorfrontal-lh_frontalpole,0.024698591239993656,-0.006004942284585718,-0.0033100584541585765,-0.024050934956069053,0.007403494686896787
lh_superiorfrontal-lh_temporalpole,-0.00108869684447479,0.02304655377496875,0.024593639428538643,0.0325434843238163,-0.01687093947013178
lh_superiorfrontal-lh_transversetemporal,0.03119941103704964,-0.012460900511087987,0.019389165938445453,-0.017805762527055954,-0.01925942498648264
lh_superiorfrontal-lh_insula,0.013058888217675325,0.022737943844542103,0.00768600527414357,0.00837331875588881,0.02059768060222654
lh_superiorfrontal-rh_bankssts,0.029669781084606137,-0.0060009902138961745,-0.0003122330108438959,-0.00658243447021707,-0.0017801288868015332
lh_superiorfrontal-rh_caudalanteriorcingulate,0.001986164704783439,0.03257626469625254,-0.01734811812415384,0.04778306850141979,-0.008239740724206988
lh_superiorfrontal-rh_caudalmiddlefrontal,0.030930034284742728,0.005073255506877119,-0.007282164599711184,-0.005591129171604349,0.008042327843064781
lh_superiorfrontal-rh_cuneus,-0.0006198243647114806,0.018865506911062542,0.05514697212287361,-0.03469370578470768,-0.028576341563605653
lh_superiorfrontal-rh_entorhinal,0.01031026918609506,0.00788745551077833,0.004840013235624148,-0.004070843097891207,-0.017691737675555125
lh_superiorfrontal-rh_fusiform,0.023777212852697384,0.012277021661729842,0.010017755506665527,-0.007213306932552946,-0.004214575304557444
lh_superiorfrontal-rh_inferiorparietal,0.026751390322164587,-0.006220433045143885,0.01235454092589949,0.004137406612135925,-0.0022971483713675475
lh_superiorfrontal-rh_inferiortemporal,0.034332803034122845,0.004753073248540327,0.0027902475260080774,0.006761521055227713,0.011842954062687271
lh_superiorfrontal-rh_isthmuscingulate,-0.011865704808905765,0.02937755404459587,0.037027985232624565,0.03331720694577303,-0.02058071696108343
lh_superiorfrontal-rh_lateraloccipital,0.0036745651624777594,0.023150007020352723,0.02518005141541223,-0.019801269468994936,0.008364692516644479
lh_superiorfrontal-rh_lateralorbitofrontal,0.024624569654909678,0.008319160661435352,-0.005926316629509904,-0.011320593046740681,-0.0060088913768758185
lh_superiorfrontal-rh_lingual,-0.005438468684259687,0.03443119300521277,0.040817080362541974,-0.024842293795380426,-0.0026865729951028954
lh_superiorfrontal-rh_medialorbitofrontal,0.012561904159558226,0.009822380736537621,0.0018002346552945159,0.0024838588307780846,-0.007220738282285036
lh_superiorfrontal-rh_middletemporal,0.04097442579927012,-0.011409531476777873,0.0161896411983717,0.03294536747575726,0.027209171415138296
lh_superiorfrontal-rh_parahippocampal,0.01714417039322529,0.003170998971694255,0.020557159670319583,0.006608463063790589,-0.011085561849830668
lh_superiorfrontal-rh_paracentral,0.018021185679193658,0.010210224927586253,-0.007281642534377779,-0.022984735632598362,-0.007597935907821652
lh_superiorfrontal-rh_parsopercularis,0.026566376979107884,0.002560604354948742,-0.006993294067021676,0.0015990885259168533,-0.0049897042208371135
lh_superiorfrontal-rh_parsorbitalis,0.02932834571708449,-0.016596074576991592,0.01561244651587508,0.029417662216172504,0.03991526333950737
lh_superiorfrontal-rh_parstriangularis,0.013910815136084588,0.00572566901733602,-0.0031148636662495137,0.0021686976012378107,0.00042709381168461207
lh_superiorfrontal-rh_pericalcarine,-0.011282267342439872,0.029100006656134318,0.038516441652763654,-0.0342198267141267,-0.0023909047946138575
lh_superiorfrontal-rh_postcentral,0.008436792521170869,0.023007314308666215,0.00936427262240853,-0.007835980564275877,0.0003301925235811024
lh_superiorfrontal-rh_posteriorcingulate,0.007634153361597071,0.026623720397669953,0.005590141964144765,0.06058183168562528,-0.024130632457632
lh_superiorfrontal-rh_precentral,0.028655100091933297,0.003309117459679842,-0.009384980016187412,-0.015539776411182935,0.007385909059286415
lh_superiorfrontal-rh_precuneus,0.01870995519244699,0.0037583099664538003,0.024376548834308627,-0.002741010150986472,0.005802634729851956
lh_superiorfrontal-rh_rostralanteriorcingulate,0.0400341990977517,0.005145303502687825,-0.019225872263399526,-0.008305029304868183,-0.005013520653514704
lh_superiorfrontal-rh_rostralmiddlefrontal,0.011019203567144784,0.010474094989571137,0.015819266960462323,0.015171005044980168,-0.0021071217731846925
lh_superiorfrontal-rh_superiorfrontal,0.03340283215041245,0.0034158382342330696,-0.01826704702351243,-0.0114673420760533,-0.015069199391515211
lh_superiorfrontal-rh_superiorparietal,-0.0004781250818096529,0.032104206522264096,0.004324092913149493,0.0013950222198306427,0.03345384389957344
lh_superiorfrontal-rh_superiortemporal,0.025712096728853814,0.008327388675014685,-0.0038463906688273046,0.013827979516202226,0.018859321977894864
lh_superiorfrontal-rh_supramarginal,0.03977727001219147,-0.011290150001760207,0.0030382212911074036,-0.0030091311351719253,-0.015168880728834822
lh_superiorfrontal-rh_frontalpole,0.029457613123870213,-0.011556293133289564,0.003152402887435735,-0.02007415268980289,0.0015129662748620421
lh_superiorfrontal-rh_temporalpole,-0.0022873913552509356,0.02529758654911972,0.02490087089751078,0.03249911452401896,-0.021765085198319753
lh_superiorfrontal-rh_transversetemporal,0.025136704490614517,-0.0029155467615608528,0.006108179417210134,-0.02284736774636378,-0.01959693341125454
lh_superiorfrontal-rh_insula,0.017691435650710664,0.019287356702330692,0.007140180170031905,0.0016124555865403877,0.006488497722451777
lh_superiorparietal-lh_superiortemporal,-0.01742581448914285,0.05543700461433423,-0.012807904901930315,0.01998751597910127,0.07700187034927843
lh_superiorparietal-lh_supramarginal,-0.002266715627195553,0.03865548165989181,-0.0004591931967160114,0.01189485512128748,0.060918194719504055
lh_superiorparietal-lh_frontalpole,0.03067390377259987,-0.004070326028855083,-0.011391258329789987,-0.031186250261406385,0.019674065202991687
lh_superiorparietal-lh_temporalpole,-0.006352403110922645,0.04264235393446756,0.010932268176051701,0.014724030953607907,-0.01535897971046305
lh_superiorparietal-lh_transversetemporal,0.007456467416182036,0.021634538900892078,-0.016640628713798025,-0.010978105801021106,0.0013235171509992291
lh_superiorparietal-lh_insula,-0.011844109088737786,0.040894840933692285,-0.004061343418870149,0.005720351157196085,0.035668439694733545
