,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6
lh_parsopercularis-lh_superiorfrontal,0.03572705412733614,-0.012000837766526235,0.017094578762061715,-0.010033419746934436,-0.01208199031529745,-0.02002360760829945
lh_parsopercularis-lh_superiorparietal,-0.008122198740386185,0.0314771071149616,-0.0004471199592289912,-0.018900098999987264,-0.0629687545283567,0.012969971932682723
lh_parsopercularis-lh_superiortemporal,0.019899467435073034,0.016998736905501036,-0.008480875276059325,0.00010467702864721264,-0.029975764625613327,-0.006635455632770903
lh_parsopercularis-lh_supramarginal,0.025846126956521512,-0.003917497239531724,0.004734724572769524,-0.008148586513825978,-0.016704787876923328,0.013624641598897478
lh_parsopercularis-lh_frontalpole,0.031228717802172325,-0.00994967391859118,0.011142009166946536,0.017946803304096284,-0.013472604748193836,-0.00223714136694892
lh_parsopercularis-lh_temporalpole,0.014635254632048017,0.020278549384994928,0.012208679617238125,-0.02647581541800588,0.02730576526939061,-0.023017912963866224
lh_parsopercularis-lh_transversetemporal,0.007048645059390788,0.005817697839776353,0.005850944331888492,0.01807878056118331,0.010495431982879241,-0.018221302019370597
lh_parsopercularis-lh_insula,-0.001928840779612926,0.04420402566136782,-0.03521707734610973,0.038289055291270725,0.0282920231024224,0.020927549388542244
lh_parsopercularis-rh_bankssts,0.01515606544457575,0.010087358575673978,-0.015898368145246287,0.024809292297993172,0.0044126282884724664,0.0371820802867655
lh_parsopercularis-rh_caudalanteriorcingulate,-0.0032417214768312237,0.03802355173292885,-0.03716930801704295,-0.03528922650216635,0.017967675267150606,-0.0006474556891543482
lh_parsopercularis-rh_caudalmiddlefrontal,0.02309424537979876,0.0036278378263316243,-0.011506559473494805,0.008452312006216763,-0.01632781464035627,-0.0026577481285000202
lh_parsopercularis-rh_cuneus,-0.01055773414591517,0.024250432001512414,0.05114286112311232,0.01176121566078309,0.008712936745167378,0.015915455499861692
lh_parsopercularis-rh_entorhinal,0.018050630029677054,0.005736828758036083,0.0034671956205279287,0.0015538409546672575,0.019716726025765147,-0.02810240096413786
lh_parsopercularis-rh_fusiform,0.024532575568456373,0.011713723546562775,-0.007780410087145488,0.00882198806734733,0.0005048300157071542,-0.01755591997325641
lh_parsopercularis-rh_inferiorparietal,0.014360442002107671,0.005965025241507522,-0.006708126821884019,-0.001987396227484447,-0.008817837296400434,0.008811929448413162
lh_parsopercularis-rh_inferiortemporal,0.03575650808355093,-3.6872656093833446e-05,0.0014492155591722593,-0.010971592142806769,-0.014448753239622322,0.00010290342985763663
lh_parsopercularis-rh_isthmuscingulate,-0.011710888057564383,0.030561202231479883,0.015527431346292966,-0.03644227913964349,0.006217131938620902,0.011143307100290864
lh_parsopercularis-rh_lateraloccipital,-0.000361425466038173,0.021422832619523432,0.03181045694081335,-0.006011038472637879,-0.036469923357541865,-0.021498580234183842
lh_parsopercularis-rh_lateralorbitofrontal,0.023423260529052317,0.012529056545114175,-0.013359088450637716,0.013390030064631391,-0.008182844136156171,0.02186788361209522
lh_parsopercularis-rh_lingual,-0.013842862791739513,0.03834000892428045,0.03341791460160226,0.007119219430644987,-0.011972875684682038,-0.02165575394738117
lh_parsopercularis-rh_medialorbitofrontal,0.010745844040360948,0.01935199239273112,-0.014868288218506633,0.008934143361824198,0.0026590201011258727,0.021580829533569754
lh_parsopercularis-rh_middletemporal,0.02787702313001957,0.0030670952388893572,-0.0030827856006985545,-0.015810236394043643,-0.023624543653091423,0.003965356628556735
lh_parsopercularis-rh_parahippocampal,0.012116975538912424,0.011513991675925993,-0.005000378974323319,-0.001107301151660578,0.014102962635166055,-0.009847656415537816
lh_parsopercularis-rh_paracentral,0.014730350305664195,0.012358158950153925,-0.003968765591033314,-0.004278750653533539,-0.010723096944018922,-0.008110987741840927
lh_parsopercularis-rh_parsopercularis,0.008771256233975204,0.022310827935519032,-0.03493582761600255,0.033756816524712865,0.0192390484863849,0.03710561527144519
lh_parsopercularis-rh_parsorbitalis,0.03074595362036591,-0.005700847880492315,0.0009738364042605429,-0.00767353171050101,-0.023990250094772292,0.0013223539196589068
lh_parsopercularis-rh_parstriangularis,0.007262406591149396,0.013767741548422493,-0.014937993758819858,0.0022591541397305364,-0.009790429068167817,-0.007288933944964145
lh_parsopercularis-rh_pericalcarine,-0.01965045533134796,0.0319117773520621,0.040217828368801785,0.015887056653844253,-0.01208615191405924,-0.0024933841647668204
lh_parsopercularis-rh_postcentral,-0.0005597674104912268,0.025938681673659245,0.0042502796203730585,-0.009387812415218846,-0.020708169552837184,0.015305937566427362
lh_parsopercularis-rh_posteriorcingulate,0.001395109283526356,0.03035416834344257,-0.015275698867576864,-0.04238321920815174,0.018608432101670784,0.015241699148406535
lh_parsopercularis-rh_precentral,0.023946382588591043,-0.0013924308048313214,-0.0014919072683838724,0.0019108976923461975,-0.021390242621273085,-0.013788318281454413
lh_parsopercularis-rh_precuneus,0.0040415332554998625,0.017949026989727068,0.0011661388101978799,0.000955176682465077,-0.015978377543186425,0.019795072671482006
lh_parsopercularis-rh_rostralanteriorcingulate,0.03433469625751057,0.010338058518287787,-0.0329010077723031,0.029343497511507582,0.027016085823275436,-0.018254695758229307
lh_parsopercularis-rh_rostralmiddlefrontal,0.010783651085336203,0.010181635499183847,0.007048254646015723,-0.020348429101449902,-0.02841336987932329,0.003018319659713112
lh_parsopercularis-rh_superiorfrontal,0.03692942217037904,-0.007829941372120713,0.005790853545183269,-0.00020831481749484428,-0.006659387311517249,0.0022293363547036048
lh_parsopercularis-rh_superiorparietal,-0.012438014962512189,0.038456631269679235,-0.012725444291748064,-0.003109704247571436,-0.03919251099803821,0.00662905382423567
lh_parsopercularis-rh_superiortemporal,0.019268736773469863,0.018361278594436422,-0.0155581317532201,0.003347110810920287,-0.024336601559566875,0.010671726351605694
lh_parsopercularis-rh_supramarginal,0.026227769251754015,0.0015632219120790057,-0.008317926536795979,0.00416488453247923,-0.00590860771062445,0.01804636729172493
lh_parsopercularis-rh_frontalpole,0.03282308314294476,-0.009176133634698866,0.007276949400621394,0.02309674361056236,0.002233776180942625,0.010849912319364606
lh_parsopercularis-rh_temporalpole,0.01072431552512177,0.024090168831971376,0.011186290025359438,-0.023837108680340603,0.033790078178457535,-0.008200098453518352
lh_parsopercularis-rh_transversetemporal,0.0027188490364027118,0.01439319229506099,-0.013663850605075994,0.02880288147942249,0.023363021286447596,-0.03403389104674293
lh_parsopercularis-rh_insula,0.0030486304542889633,0.03769066993294975,-0.029697338453974154,0.038967368859855134,0.03203060923526062,0.03595275991022477
lh_parsorbitalis-lh_parstriangularis,0.01746793883053931,0.008802063570258886,-0.021895906360332597,0.015380504443553327,-0.014263360509210236,-0.010969711970133137
lh_parsorbitalis-lh_pericalcarine,-0.006260792437802456,0.0390177559796086,0.01354460276430065,0.03527994279183423,-0.017117588552039206,-0.004247412860111547
lh_parsorbitalis-lh_postcentral,0.01915715417316354,0.0168228412560029,-0.010056767463655877,0.005250379486274958,-0.024572466965103037,0.020549305287975914
lh_parsorbitalis-lh_posteriorcingulate,0.025570020049173567,0.022537371172811974,-0.011194759032557835,-0.027690135356705583,-0.009420055723036436,-0.00952922406852966
lh_parsorbitalis-lh_precentral,0.022137785433268293,0.014840411604098993,-0.028711889754257196,0.018814004347410963,-0.015453468580736249,-0.012683781114595642
lh_parsorbitalis-lh_precuneus,0.016628191958042923,0.017637342901688165,-0.021661148455485082,0.010483122729035628,-0.035783580291641914,-0.00782009527324671
lh_parsorbitalis-lh_rostralanteriorcingulate,0.03737317132464165,0.010512301820531093,-0.015361334235528058,0.012245369101796143,0.004410087805025196,-0.030438014934305292
lh_parsorbitalis-lh_rostralmiddlefrontal,0.02238550957402387,0.014261133212884317,-0.0231800105430013,0.012166356236326031,-0.021457023565697814,-0.01942649172911541
lh_parsorbitalis-lh_superiorfrontal,0.02300965473541102,-0.001704136867603303,-0.007916882927894567,0.002148342636812311,-0.02740895927130909,-0.03412532884232038
lh_parsorbitalis-lh_superiorparietal,0.015436447602568206,0.019312251532974525,-0.011169046176169123,-0.001774582704217986,-0.04791370538383672,0.009867889519793938
lh_parsorbitalis-lh_superiortemporal,0.0044737627925911065,0.032776039012353146,-0.04193280474739607,0.01803589356817489,-0.02664712751517741,-0.02978927503943269
lh_parsorbitalis-lh_supramarginal,0.027583327630472495,0.0033394395891941037,-0.020348919279071585,0.007517994256668226,-0.029371977199089263,-0.028613342843974356
lh_parsorbitalis-lh_frontalpole,0.02826031892152466,-0.024306360860924543,0.02873864756428343,-0.004247981057819917,-0.02620500990875912,-0.018006029277616995
lh_parsorbitalis-lh_temporalpole,0.0004111263334239185,0.020638887484888593,0.023084082539885767,-0.04629870410166051,0.003400048074203578,-0.0521915920526148
lh_parsorbitalis-lh_transversetemporal,0.03308181649301019,-0.004164929601045663,0.008766391603331897,0.006100467937245081,-0.00892659026090074,-0.02883073197069305
lh_parsorbitalis-lh_insula,0.007050590069225026,0.03493275806589844,-0.008153687968308494,0.0019077463010605989,-0.02174656291045778,-0.026534075412451716
lh_parsorbitalis-rh_bankssts,0.024041574391679827,0.008712268339811579,-0.012910235935125582,0.019898643346327963,-0.0195461810180573,0.019446621624926136
lh_parsorbitalis-rh_caudalanteriorcingulate,0.015704907357149665,0.02562443356237231,-0.019349605683523875,-0.039205516469156446,-0.006070045265644,-0.023563866344390883
lh_parsorbitalis-rh_caudalmiddlefrontal,0.029424470799940667,0.00727424728403053,-0.022288555303069103,0.014077420817887246,-0.024535286270218143,-0.02911916412517857
lh_parsorbitalis-rh_cuneus,-0.0007717289334841451,0.016444709351554242,0.053417408430348305,0.00859604137854453,0.0077931732883910485,0.009102665929979433
lh_parsorbitalis-rh_entorhinal,-0.004092181564648781,0.029070520238305125,-0.017785970303924346,0.007213530727702889,0.0011175491617028046,-0.05573055826051419
lh_parsorbitalis-rh_fusiform,0.018079089412904165,0.022588566895448844,-0.01739240163585773,0.015883178881789844,-0.009841470060789125,-0.03662404466639807
lh_parsorbitalis-rh_inferiorparietal,0.02099405786425711,0.018597946790971535,-0.04353047222705675,0.03946430342021908,0.0071653497649350525,-0.01059733458905771
lh_parsorbitalis-rh_inferiortemporal,0.0074786252738558235,0.040337667894402754,-0.05696829933748655,0.04383601356258738,0.0013493148708656041,-0.002672659036654663
lh_parsorbitalis-rh_isthmuscingulate,-0.0007587519966185469,0.028913734398973618,0.011172010587852603,-0.02028486962546574,0.0008296003349687432,-0.007456076406554009
lh_parsorbitalis-rh_lateraloccipital,0.006835915461998353,0.028534623026224358,-0.0022144527353701146,0.025882497566297895,-0.012186548101054703,-0.01274603606406182
lh_parsorbitalis-rh_lateralorbitofrontal,0.01894666574948923,0.019230985788964674,-0.014407000919038107,0.0121695504782295,-0.0213483646566538,-0.010364820535086996
lh_parsorbitalis-rh_lingual,-0.005649275340593741,0.037381089454638784,0.0274585971935009,0.011310301061945735,-0.012664492537359788,-0.023304437480805747
lh_parsorbitalis-rh_medialorbitofrontal,0.0027148332076368407,0.032586528524550316,-0.038158239628431706,0.030081973783780195,-0.00434279451909966,-0.00970867489141281
lh_parsorbitalis-rh_middletemporal,0.010810408189053025,0.032926275229614665,-0.045155619862036915,0.02706657008014765,-0.014847613805432902,-0.002427271445734318
lh_parsorbitalis-rh_parahippocampal,0.01009984908983602,0.018153180088120436,-0.00855198448623965,0.00867316556248719,0.010640841414382965,-0.0074137419918335725
lh_parsorbitalis-rh_paracentral,0.019677072334621442,0.011687666710012761,-0.017238307695687908,0.021505061408239698,-0.0037457711293395405,-0.0013576999236546876
lh_parsorbitalis-rh_parsopercularis,0.02130408559693686,0.008137699742263674,-0.018449951890421135,0.008192882955476804,-0.013484414299609029,-0.002012149777298486
lh_parsorbitalis-rh_parsorbitalis,0.021651847349645523,-0.006451620830986219,-0.011820939027844486,0.0043349388090051,-0.015561488414602663,-0.004371852800395804
lh_parsorbitalis-rh_parstriangularis,0.017766960970729363,0.00669046153933154,-0.016788671128084725,0.002065008687464044,-0.02911416990624471,-0.033644895147277455
lh_parsorbitalis-rh_pericalcarine,-0.00885999852492295,0.03406571525335381,0.023176623810543272,0.024753201555948876,-0.013498721735745765,-0.014166716635622155
lh_parsorbitalis-rh_postcentral,0.016704217319756364,0.01347169729168374,-0.002293275836963077,-0.004077709006344491,-0.020531190383395344,0.0008910714137982578
lh_parsorbitalis-rh_posteriorcingulate,0.02205149114105055,0.022446042344998782,-0.005377496672045282,-0.03499905788796461,-0.004455162425213904,-0.00953091161993038
lh_parsorbitalis-rh_precentral,0.0243203709435404,0.015540918508211828,-0.0351972269092471,0.027599476779713913,-0.009352717529245807,-0.0046511566807379895
lh_parsorbitalis-rh_precuneus,0.013801862494316667,0.016940325040516124,-0.018088745231029327,0.010404386389367996,-0.03269760278399997,-0.02046580891908412
lh_parsorbitalis-rh_rostralanteriorcingulate,0.03669410405832136,0.005041621385171078,-0.014020300989279798,0.01237632205209451,-0.005686722289726042,-0.04539622384852607
lh_parsorbitalis-rh_rostralmiddlefrontal,0.025183214156775446,0.009015717457995403,-0.011743748372574766,0.0003920206844571704,-0.031007244347642213,-0.031135060132822728
lh_parsorbitalis-rh_superiorfrontal,0.021414232770616253,0.006034258149422818,-0.023855789146829717,0.0198768209510658,-0.013727083017932977,-0.007642575880759428
lh_parsorbitalis-rh_superiorparietal,0.01314485622946265,0.017562418715381008,-0.0072438723332127995,-0.008077286638565486,-0.04847849346678912,-0.011895897910417546
lh_parsorbitalis-rh_superiortemporal,0.009203124935354152,0.02319615582463889,-0.029804200342276762,0.0023029053756246066,-0.045414753461884415,-0.0216332631163694
lh_parsorbitalis-rh_supramarginal,0.025754196927532724,0.013390595277614594,-0.03825385127430619,0.025384585697766134,-0.0072685219364431375,-0.008770086918775394
lh_parsorbitalis-rh_frontalpole,0.027572437001509062,-0.019236965096800524,0.01830449660752286,0.007674661149677723,-0.0036614985714941255,-0.0008153182080997535
lh_parsorbitalis-rh_temporalpole,-0.0007378624346992167,0.021343601998556606,0.023287803345601252,-0.04546195056927094,0.004783403772849452,-0.03840764895733788
lh_parsorbitalis-rh_transversetemporal,0.038977179090696965,-0.011945106262667999,0.018881985892029173,-0.01742057086439309,-0.03255446469853012,-0.06078583065967946
lh_parsorbitalis-rh_insula,0.01595724370536401,0.02652980403022596,-0.000377735295043079,-0.0013507014097333633,-0.018198088446180295,-0.012717813201399085
lh_parstriangularis-lh_pericalcarine,-0.006027717120500751,0.02708605211115783,0.04429206131680899,0.016952911303319326,-0.019055543800935902,0.00954583861911467
lh_parstriangularis-lh_postcentral,0.017528987462079926,0.011941829110513263,0.015771706716161148,-0.014392041722415594,-0.03592611431901616,0.025817887369488576
lh_parstriangularis-lh_posteriorcingulate,0.014862791954534214,0.021421909186990034,-0.014525873715223049,-0.03622310497061825,0.01638850453038368,0.002550827127851424
lh_parstriangularis-lh_precentral,0.01420671286179683,0.010527219276483106,-0.007532886919316886,0.00641332444516303,-0.002927500774594081,-0.02767815411326801
lh_parstriangularis-lh_precuneus,0.017418138597246564,0.013515974187651061,-0.013438410887078811,0.009834482103275928,0.0008143591910447481,0.028375335780882933
lh_parstriangularis-lh_rostralanteriorcingulate,0.04090608608123157,0.003725536612143844,-0.017110450287393435,0.015751162252444238,0.022035755522020986,-0.03211835455991446
lh_parstriangularis-lh_rostralmiddlefrontal,0.0282463498323585,-0.0012255044638861806,-0.004545704596580507,0.0047860859150929734,0.0004189530314922634,0.006224296820924236
lh_parstriangularis-lh_superiorfrontal,0.02076036756022167,0.001083854137996137,0.001999069474156096,0.003930475008583528,-0.0015478731503446113,-0.04060619564956932
lh_parstriangularis-lh_superiorparietal,0.009835638528382889,0.013682573563775998,0.0021121313063471358,-0.010448357959634669,-0.03838320416604793,0.03267500978313536
lh_parstriangularis-lh_superiortemporal,-0.0012359892451602053,0.0357162819383351,-0.028426751874152917,0.005277994172802087,-0.03655924032782815,-0.03542920423760232
lh_parstriangularis-lh_supramarginal,0.024474003998805484,-0.0051579874294803854,-0.0013862278328860996,-0.004366154970620229,-0.01603709135694198,-0.016107547480003898
lh_parstriangularis-lh_frontalpole,0.02661742476349357,-0.009641106806243754,0.01116042894472961,0.015957980488443536,-0.023705717612824747,-0.019214480261247745
lh_parstriangularis-lh_temporalpole,0.0011546578509422456,0.03017522982583009,0.006969756632221352,-0.03008098590786115,0.016729913460294954,-0.043303727975196826
lh_parstriangularis-lh_transversetemporal,0.018810578376486482,0.001874601823382239,0.004217885131281652,0.021874059922090443,0.023702109149465474,0.0037520285722120288
lh_parstriangularis-lh_insula,-0.005869447333751159,0.04134712256265072,-0.027938125406420135,0.021404160633261407,0.012946810430373731,-0.005409027850256061
lh_parstriangularis-rh_bankssts,0.017988045491060277,0.012215960566929989,-0.01979352129824039,0.021164263661746965,-0.005174155381837354,0.02017971930395092
lh_parstriangularis-rh_caudalanteriorcingulate,0.009602801850476449,0.02681455203013339,-0.022998219702731568,-0.04415303963013795,0.01267934086133488,-0.008941010019202575
lh_parstriangularis-rh_caudalmiddlefrontal,0.022478596363408168,0.003759523445598465,-0.019123395241402424,0.01845707864403005,0.0072507256346951545,-0.006214350690068881
lh_parstriangularis-rh_cuneus,-0.0028788797052442423,0.01587568556567873,0.057810522753541066,0.012895367470976719,0.014909941875472144,0.023860755814592197
lh_parstriangularis-rh_entorhinal,0.007224459245855311,0.015441966557087334,-0.004760550068126696,0.0008648754780020173,0.01120414256002225,-0.05078899349157562
lh_parstriangularis-rh_fusiform,0.02249986375821364,0.016287691468340085,-0.017919958705587557,0.015985880686187396,0.012375971592268184,-0.020362806630571672
lh_parstriangularis-rh_inferiorparietal,0.023221768942055278,0.003588429705999682,-0.02232778124015574,0.020801289359945126,0.017599467655787338,0.005007932112341289
lh_parstriangularis-rh_inferiortemporal,0.023590607919941987,0.012187324277567092,-0.01938996963803902,0.004797133693532349,-0.003591400108921071,-0.00980600636834238
lh_parstriangularis-rh_isthmuscingulate,-0.008191040365571818,0.028015190059201892,0.013074981671486288,-0.027389389405969442,0.01850956820376911,0.007230843048068097
lh_parstriangularis-rh_lateraloccipital,0.007320107085447608,0.018836542289840347,0.022985826471819563,0.015505409007533211,-0.005764315051465643,0.005529891816311835
lh_parstriangularis-rh_lateralorbitofrontal,0.028212783947379864,0.005300975861645782,-0.004163855470016986,0.003344070878553823,-0.015288467975670577,-0.0002756610872374618
lh_parstriangularis-rh_lingual,-0.006184753211923829,0.031495941840586635,0.04251683824278472,0.005738624215797311,-0.005422357672318968,-0.011866475214211167
lh_parstriangularis-rh_medialorbitofrontal,0.02000357254214991,0.013495916131446925,-0.018450972014035425,0.012666699428610644,0.002359309779259277,-0.00489380701624732
lh_parstriangularis-rh_middletemporal,0.015372645449317766,0.013186674251691339,-0.015201622468011874,-0.01381981104906798,-0.03587933110469799,-0.026756289600210155
lh_parstriangularis-rh_parahippocampal,0.019969708421368713,0.007220789263898036,-0.003919139615861956,0.0015838183092384706,0.018061108479696428,-0.010817337359527087
lh_parstriangularis-rh_paracentral,0.018520243881430455,0.01137080018751152,-0.00651481957720215,-0.001131816933298993,0.005130812255593901,0.005082368028554245
lh_parstriangularis-rh_parsopercularis,0.012144543176182057,0.012631955607674113,-0.02033954052765871,0.007986428097040138,-0.015625427355751665,0.000658426894223597
lh_parstriangularis-rh_parsorbitalis,0.024556037943248763,-0.0008062252881537667,-0.010144336643497412,0.003765780964848811,-0.021878152324715856,-0.004784932049890243
lh_parstriangularis-rh_parstriangularis,0.024506440034322542,-0.015589162409409756,0.010738150004573224,-0.024938678444973418,-0.03235075109242778,-0.017105810939999765
lh_parstriangularis-rh_pericalcarine,-0.011511283895127776,0.025367109902909312,0.046832118239505637,0.015081140162430867,-0.006984681077708584,0.0045143704341468836
lh_parstriangularis-rh_postcentral,0.011304136488840159,0.01575581661621194,0.009579215154527589,-0.010632922445619478,-0.01699329010614323,0.017447452031972736
lh_parstriangularis-rh_posteriorcingulate,0.010034561180602239,0.02554835645477257,-0.01323151209704506,-0.03672768290526233,0.029085159522915367,0.014371155025929618
lh_parstriangularis-rh_precentral,0.01806022678064243,0.011463727663659676,-0.020736348446414345,0.0222626713068941,0.008854493031207888,-0.003034524986432024
lh_parstriangularis-rh_precuneus,0.0147578138601534,0.014173154743084018,-0.01222766256387913,0.016070888372797895,0.005507896402108405,0.022188466844969053
lh_parstriangularis-rh_rostralanteriorcingulate,0.04092061530673791,-0.0015223820398250925,-0.016247216287531972,0.015263145373161585,0.007924090202811061,-0.047841578618746584
lh_parstriangularis-rh_rostralmiddlefrontal,0.029450288636812347,-0.004181065633789429,0.00219642264339844,-0.0022190372944144126,-0.0019121480350609266,0.01308249729199917
lh_parstriangularis-rh_superiorfrontal,0.024623372468912812,-0.00012211858013379056,-0.005593122934674985,0.011618237618515988,0.002223606171746063,-0.014438631893920485
lh_parstriangularis-rh_superiorparietal,0.005147800193367536,0.018237409453863068,-0.003003886105792534,-0.0064484687723490655,-0.030977246431985496,0.013773630600515818
lh_parstriangularis-rh_superiortemporal,-0.0027145824506573193,0.03956414619657473,-0.039136671334430724,0.013775773029664045,-0.0309754590784726,-0.011871670639046684
lh_parstriangularis-rh_supramarginal,0.024074370873129827,0.0017240745376745877,-0.016538668333720197,0.0056236315854871904,-0.007642982549876786,-0.00473816622765003
lh_parstriangularis-rh_frontalpole,0.03160073133695495,-0.015542140481699546,0.015260785184929368,0.011754203467165759,-0.02026206320362926,-0.016862496830991728
lh_parstriangularis-rh_temporalpole,0.0004268805643751193,0.0287188755579586,0.01219615753385532,-0.034985304164060566,0.013658634320913568,-0.03684851072825674
lh_parstriangularis-rh_transversetemporal,0.017564933221744374,0.005264170092174621,-0.007603175306419327,0.023512626527803906,0.02818917861366329,-0.010445051277479621
lh_parstriangularis-rh_insula,0.0017882517398503115,0.03282059205396348,-0.020209928212363986,0.02012712063845396,0.014707991710594314,0.01095438167407691
lh_pericalcarine-lh_postcentral,-0.006504645310660278,0.018380703076254314,0.04835930492136107,0.012970993723276427,-0.015129057792093765,-0.015865060183764754
lh_pericalcarine-lh_posteriorcingulate,0.011063002595667152,-0.005506125384557034,0.04899338140645051,0.02761157720282715,-0.01159908184674566,-0.007052570666797637
lh_pericalcarine-lh_precentral,-0.020382698865717024,0.04184270486179564,0.03568477098685564,0.01133870264488178,-0.012705728251378452,-0.0035408643785007437
lh_pericalcarine-lh_precuneus,-0.012475670409535348,0.03160403142289007,0.03290356476801636,0.027711657863243633,-0.0051623056064361815,-0.011354923335002497
lh_pericalcarine-lh_rostralanteriorcingulate,0.01284584330668161,0.01045738267789519,0.031777961796296494,0.02015610088693528,-0.020969622951014164,-0.0342129104545902
lh_pericalcarine-lh_rostralmiddlefrontal,-0.015074840232912737,0.038551423432825464,0.031789567888088385,0.04188124174606898,-0.007408455559769905,-0.008474272410712158
lh_pericalcarine-lh_superiorfrontal,-0.014782164623871977,0.043130200579906144,0.03248161473249607,0.04185291630771044,0.0036522263208495494,0.002537887469308157
lh_pericalcarine-lh_superiorparietal,-0.012860295242536018,0.028659396018319103,0.03529637431115004,0.032481613793768606,0.004645506189430066,-0.009050301639319748
lh_pericalcarine-lh_superiortemporal,-0.01230480213054983,0.03725549185649306,0.03229849440912771,0.015550879126585183,-0.03525279883874752,-0.004742995041398701
lh_pericalcarine-lh_supramarginal,-0.011529614323032568,0.03517331877466223,0.03853180620455012,0.025911966227934354,-0.018700575085716247,-0.008312767784452788
lh_pericalcarine-lh_frontalpole,0.0023454395164788067,0.02580934195087453,0.006352679229341056,0.053730009871656416,-0.009544318540981176,-0.013713427130703266
lh_pericalcarine-lh_temporalpole,-0.005186462453377359,0.042491603756482484,0.008925952850798112,0.010308741964467414,0.03234150384227127,-0.015539481787500342
lh_pericalcarine-lh_transversetemporal,0.006850188018217396,0.015896735272737113,0.024951858795155966,0.0022001832082224446,-0.019821949859177776,0.025934581315119682
lh_pericalcarine-lh_insula,-0.0016933575455096335,0.022947430488702066,0.034169600084581225,0.0024231027161187644,-0.01634694686791514,-0.02060813676986391
lh_pericalcarine-rh_bankssts,-0.0007583656795982313,0.021108263702535525,0.03138184329323739,0.012027663649644582,-0.035018550755746586,0.017243462478135598
lh_pericalcarine-rh_caudalanteriorcingulate,0.01387561237219339,-0.004889899068823829,0.029643623285514807,0.030219414460055632,0.0034368599655699807,0.029420210654617848
lh_pericalcarine-rh_caudalmiddlefrontal,-0.015349982904793422,0.036729597356097723,0.031324656161943104,0.02705915966704396,-0.005206636733276246,0.00933842211659564
lh_pericalcarine-rh_cuneus,0.009604964083196658,0.00916564992187524,-0.013614046905435714,0.015038527469552233,-0.014741942799932246,-0.0015184607902224713
lh_pericalcarine-rh_entorhinal,0.0013028100941177162,0.02045794587463498,0.022641793433790487,0.009792490616945891,0.0008925868488758638,-0.02863199511017056
lh_pericalcarine-rh_fusiform,-0.0027992521074803114,0.020855540581564174,0.03332486871775358,0.008211590479487017,-0.03231508007206069,-0.007715172566290383
lh_pericalcarine-rh_inferiorparietal,-0.00958850529323538,0.02881481643240416,0.03637053063071765,0.02488820460873808,-0.01828861914660063,0.0007178081254830216
lh_pericalcarine-rh_inferiortemporal,-0.0056822318970771325,0.026100087470322105,0.026502073918692207,0.020193662172462865,-0.01643612859096992,0.004133604493028598
lh_pericalcarine-rh_isthmuscingulate,0.003058748001455737,0.011916643196393668,0.001635745522357624,0.05020258142415795,-0.012817155799083234,-0.009662516121527995
lh_pericalcarine-rh_lateraloccipital,-0.0033624684326004485,0.01737474013240818,0.01099538821451605,0.02289469136969317,-0.006318578854201899,0.015661524864298264
lh_pericalcarine-rh_lateralorbitofrontal,0.003931477149293633,0.016930969377252476,0.03769853173005022,0.011518872059698117,-0.023119776942207078,0.004778841375936276
lh_pericalcarine-rh_lingual,-0.0015176444051355847,0.022457848346478536,-0.018367032685265537,0.03780757329640483,0.011262861095172667,0.037554997670371404
lh_pericalcarine-rh_medialorbitofrontal,0.007322730368314132,0.022019876157219235,0.017532394710428733,0.03360257884919078,-0.012777179950317989,-0.0060733823769416355
lh_pericalcarine-rh_middletemporal,-0.006303719378440728,0.02859172189930084,0.025827913743051475,0.020288589904052544,-0.02514812702754776,0.0038892646546422583
lh_pericalcarine-rh_parahippocampal,0.007320962691584381,0.0029494198851565943,0.04248799610987965,0.0038874153363960464,-0.03320103777832952,-0.003044673547280159
lh_pericalcarine-rh_paracentral,-0.0007336375997770161,0.016520839154105398,0.050745940335721926,-0.0032640341840685246,-0.025854915060954636,0.015532016881426783
lh_pericalcarine-rh_parsopercularis,-0.012445145657892214,0.03419011442753402,0.029226487746713124,0.01921779653158522,-0.030910668158991506,0.007543226882308057
lh_pericalcarine-rh_parsorbitalis,-0.0051655001880276455,0.03729633755395185,0.011112314074259035,0.03724555600419911,-0.017349308560669057,0.005572006368655787
lh_pericalcarine-rh_parstriangularis,-0.006121652803819115,0.025189442166669608,0.04104171176283003,0.020175496283556645,-0.02178791910087258,0.019082054812556475
lh_pericalcarine-rh_pericalcarine,-0.001279184859019185,0.00896309330961269,-0.023268588244277782,0.016747643394276104,0.030062097355911657,0.02331123224468366
lh_pericalcarine-rh_postcentral,-0.005714575442991139,0.023305622850976454,0.0282487849393556,0.026442131096571054,-0.008857086222587027,0.011485410717473606
lh_pericalcarine-rh_posteriorcingulate,0.005903470850768856,0.01112435874052909,0.02090709796850103,0.05433427249366262,0.012385864845112164,0.021297544051895826
lh_pericalcarine-rh_precentral,-0.015958852572053896,0.03725928486584816,0.032961222871944376,0.011757888906779944,-0.014322978869622364,0.015689555669352952
lh_pericalcarine-rh_precuneus,-0.0052534952866760964,0.022450813302711183,0.03835545279430244,0.011054127660490978,-0.025677652961860146,-0.015116932737735666
lh_pericalcarine-rh_rostralanteriorcingulate,0.012979746190310225,0.00446493695556448,0.025832219683027187,0.031265849055930925,-0.008071607714847457,-0.006962406762088959
