,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9
IC10-IC12,0.09266863150274691,-0.06827193015660064,0.16122783987985953,-0.0326182248755666,0.07626688250667622,0.0480997232025057,0.10334704002197014,0.011308684504108012,-0.040423157177620433
IC10-IC13,0.010965754837186413,-0.11162941399835831,0.051631842230366286,-0.13298224522528646,0.1007744713332314,-0.02795618672229919,-0.0373352815694998,0.08795226556699426,-0.016661772890765054
IC10-IC14,0.015386810513234494,-0.09368967351295336,0.1616930387027047,-0.05325972253834421,0.04897144601539874,-0.11209981721264006,-0.0103371429429334,-0.021536891717694465,0.048026147847292124
IC10-IC15,0.041400008998049506,0.013273320675514346,0.026953001724123488,0.0033354306919538878,0.08095092835847441,0.0021010941002916157,0.07119310590922315,0.10478316442042115,-0.10537291171553337
IC10-IC16,0.013287992133470334,-0.0537601571649718,-0.12671596277008876,0.008549764518847015,0.13782060020182413,-0.042665519406020314,0.13135913315636513,0.022950176909789004,-0.015749026044689945
IC10-IC17,-0.1049959923024875,0.1125819864094816,-0.05378506986349767,0.11473434736863024,-0.030337715379999585,-0.0005344355317601978,0.04455174943364328,-0.13173027337155696,-0.06486921077851843
IC10-IC18,-0.005256259984655896,-0.023198671139915177,-0.06280119961596621,0.02676073650972712,0.028161495531835227,-0.07954652578380896,0.027964787833637268,-0.16541910510631866,-0.05659374621748908
IC10-IC19,-0.05708663485586399,-0.1343345033821143,0.03943562618326847,-0.04462049702807001,0.1902619049103737,0.0321577783567454,0.09380547127357973,0.07029233180324776,-0.09076248641331842
IC10-IC20,0.035979587099157405,-0.01949401799729023,0.020944370273412446,-0.14009568091256666,-0.06326026708569189,0.050765240042959306,-0.021309660984543316,0.02497608452506833,-0.03098969257097788
IC10-IC21,0.1178193134008214,-0.06431318685163354,-0.007183760487830389,-0.058419953329617295,-0.0059433679461304645,0.01970670686680853,-0.10030252306509849,-0.04060711530079317,0.12701012462667516
IC11-IC12,-0.02597000021177106,0.0277255731906061,-0.04925719321318367,-0.03348356176643993,0.08462563807315106,-0.050971375455217675,0.04873827733327569,0.019404590822069828,0.008215071205897803
IC11-IC13,-0.06082540254593318,0.17160724322937707,0.042833481292834125,-0.11205138281002501,0.00016955724320485917,-0.064827813128776,0.02658326742298748,0.1592480322226546,-0.025936915936562634
IC11-IC14,0.004964729287357453,-0.014862543235155368,-0.016058359952901703,-0.09248041190358525,0.015191361059431582,0.06805112176379693,0.08235617111377323,-0.011912057116547418,0.027406564324489957
IC11-IC15,-0.03867109822400497,-0.05026346917435685,-0.051889762409505505,-0.043606868829228894,0.07659899193017052,0.03874883979204837,0.025401748801159557,0.039508098751732994,0.0023989499699681553
IC11-IC16,0.0037323920592340506,0.10516069296460721,-0.05322086024814712,-0.013122639244171574,0.005105546621636588,-0.044195995017551025,0.05755951180213893,0.02345151094042663,-0.03210599479319155
IC11-IC17,-0.024138324717361076,-0.06293497098395824,0.00798697106131766,0.21386948693527777,-0.026602664555054743,0.023838907695440104,0.09669124264373684,0.0017689946350892692,-0.15178009332210127
IC11-IC18,0.06248120221872603,0.01364882267256617,-0.027425521275309627,-0.03258503771964248,0.09496125029131404,-0.03600664987672285,0.04865903135149244,0.011957941414942299,0.09907913932551538
IC11-IC19,0.023374220605364843,0.03901359342068086,0.082358920412948,-0.04855638919177096,0.04818648553370498,-0.053811167553465815,0.08567554429453332,0.042706570688249554,0.10056114820461223
IC11-IC20,-0.007060143392023408,-0.0013759480806020533,-0.04157055289307147,-0.06647065350625916,0.043114494866987416,-0.11604202928652163,0.07311004189716526,0.04334648844361563,0.03581967893337606
IC11-IC21,-0.038498057299428734,0.013683842736614901,0.04965811633155316,-0.06420556677512537,0.10764295924310026,-0.10275440501130291,0.09174621539180552,-0.0739627981838756,0.045612679271933194
IC12-IC13,0.01990297354280209,-0.026047498126802078,-0.018229831425549844,-0.04033943229804578,0.03006387738712392,-0.00619356791198867,0.005828338576972084,-0.012887188972120298,-0.1127025639307456
IC12-IC14,-0.04240183172119017,0.009340301112960163,-0.0025421555473561933,0.009781398866249572,0.006962266338631561,0.03638793482543155,-0.01418252701586198,-0.011717389429481476,0.06473914541448426
IC12-IC15,-0.026799240955910734,-0.02648763514763582,-0.019986925352440975,-0.007309495368775106,0.004354156673874548,0.05588068135967838,-0.07425956397362365,-0.020643316325549943,-0.06240381318423301
IC12-IC16,0.0852841632366899,0.035993499921405804,0.010873392652829501,-0.16713071356610953,-0.025154642795262822,-0.060019183409272814,-0.07241792717092267,-0.01168432822284554,-0.025006480293625753
IC12-IC17,0.017857837690664343,-0.05251025571647844,-0.0009474635535182637,-0.06044487846831762,0.15434611203257187,0.07506448664165091,0.0740641323233258,-0.09583344828506325,0.10743405230770808
IC12-IC18,-0.0331912293201317,0.016991253583324116,-0.0026742838220014426,0.050073652326571315,0.10217696515406738,0.031210208454726614,-0.036642327305003386,0.06538979318989648,0.023032649772963237
IC12-IC19,0.05761280020265178,-0.06038706484604275,0.021117755506988738,-0.039254981893851335,0.008516372588305536,-0.01822386852931075,0.15791364388291865,-0.07079101961703327,0.07290399455928112
IC12-IC20,0.008584274372640598,0.05615077235612496,0.034455938797843255,-0.053541465236615515,0.07952192994684329,-0.0681039877344074,-0.1132073205499329,0.1820240171234725,-0.04131101540365697
IC12-IC21,0.010030806131821923,0.00680197720507517,-0.04652437396525954,0.04574140788545731,0.06083731761567032,-0.05818644334681806,-0.03023551298248756,0.03924058438397816,-0.11201401782719127
IC13-IC14,0.10010031973467887,-0.05805159156532717,-0.0290494830818409,-0.024228100792974654,0.04896363945925804,0.08971638516011256,-0.1481526331207391,0.028643134143225866,0.02827440832158223
IC13-IC15,0.0908034412172092,0.03067159345302322,0.00665301969628027,-0.015562430835535636,-0.007442819126505109,-0.11752391917829505,0.021797933969028925,-0.04922370712910772,-0.016913347896949357
IC13-IC16,0.14304498255031386,0.05083550695959645,0.005729416227910004,0.03068050663372909,-0.01884128570655428,-0.13389285297919806,-0.059541501455637504,-0.020722832875627154,-0.09482476182839635
IC13-IC17,0.030398636270054406,0.022527791806632665,0.049013775709784047,-0.08754338391109835,-0.049878105956622606,-0.12741814022587053,-0.035510342627365764,0.02171380393675622,-0.011831166369907227
IC13-IC18,0.0733025515866443,0.009701122204744818,-0.046283853939451836,-0.04905777749529388,0.07309073849306147,-0.054547921904183935,-0.0928881761667589,-0.11584619305321939,-0.004789234131817252
IC13-IC19,0.1184592122959682,0.04735643109900126,-0.05957129019491782,0.11459734182524572,0.12479264074160738,-0.13240301312156952,0.020067411219085746,0.006418588320888732,0.004222552478467338
IC13-IC20,0.07501419501970688,-0.0394808860853635,0.10678336229725315,-0.0108736908369299,0.016605205384876746,-0.10080081636124917,-0.08818681148290515,-0.007295991875467346,-0.01578413199347966
IC13-IC21,0.05251141492932248,-0.06246015623483109,0.02688954831514287,-0.0825750257909724,0.0073557639833725695,-0.10245210533217383,-0.007047492207340351,-0.0042913221114968475,-0.1027366519355155
IC14-IC15,0.0485398367360088,-0.05928263352921385,0.08123502847295118,-0.018744780411476245,0.0197579098802818,-0.1563717288960907,-0.015829187705093718,-0.05568727117024156,-0.07343253440820796
IC14-IC16,-0.027873025940491077,-0.034647155523363594,0.06886678839170098,-0.07143528148823465,-0.011513442943142133,0.008482042193185851,0.08600403937522567,-0.008124221887610304,-0.06681205470278273
IC14-IC17,-0.11647588671463271,0.01967851658301344,-0.11957278090276117,0.0265330478878546,-0.0061989316000600125,0.014257877325052916,0.019285155118434656,0.0220439116537594,0.12210732635474417
IC14-IC18,0.05008657765406531,0.003753581988940677,-0.1541224345923859,0.02342397422738986,-0.042803769642375894,-0.03648878195747931,-0.07923210570112292,0.05510927954777773,0.05722100380055042
IC14-IC19,0.012661987640793553,-0.030471632677667785,-0.061285622035228735,-0.06692899975314298,-0.03590378873802601,0.017969987052342064,-0.013291069615344587,0.03028822831892606,-0.09135556541197572
IC14-IC20,-0.015324569882189828,-0.06306439589501049,0.05837119096762464,-0.025966552709304404,0.033731292341007434,-0.0027291863694455494,0.03305955656134336,-0.020718259417503007,-0.04042430336555731
IC14-IC21,0.008572853040524592,0.05046094555862216,-0.0389651834540511,0.03992594500839821,0.00841437892939731,-0.06793702751611363,-0.003962071180550406,-0.001771109151326566,0.01756935598925258
IC15-IC16,0.03141878106540036,0.0799800767726235,-0.06032405866323874,-0.05279801959852298,0.05379135976562233,-0.035772385871837634,0.01173171860921345,-0.08287263499197262,0.00597276970963426
IC15-IC17,-0.06269843678217751,-0.044718172035325764,-0.06336080410172625,-0.06476297043399105,0.01080317795035179,0.044851394279754965,0.10167340302946506,-0.019571431391436835,-0.08574511150059952
IC15-IC18,0.07906966052640982,-0.060485620749923245,0.021243716852199904,-0.01758977333568199,-0.015387729561160478,-0.06043826643032554,-0.06797241340768104,-0.020212796445885965,-0.01629717536642932
IC15-IC19,0.03165437566718484,0.07895872338147387,0.028746808934970412,-0.033796803995646364,-0.0023538575221425757,-0.04291407674093777,-0.013458957869620447,0.03791704810347953,-0.14348916267809625
IC15-IC20,0.01820964905168071,-0.018629922195944525,-0.008567425381603159,-0.047138228149250776,-0.00011328929377678234,-0.017509451538512535,-0.008778056011448048,0.019364643702048462,-0.0696298835742676
IC15-IC21,-0.09891520607545136,-0.045712707022928935,-0.0010971558344076502,-0.058887166175636656,0.025191602606330094,0.0635685536220684,-0.051823206190869026,-0.05105215788944446,0.009073731737975188
IC16-IC17,0.12097726064625361,0.008421760315687992,-0.025336731343924886,0.16752735482298559,0.12511302091368504,-0.03267885874820149,0.04472794719619523,0.0034988409994649128,0.1584197658043514
IC16-IC18,0.03225295886491681,-0.06651646403263267,-0.04085949534750475,0.019515623091214535,-0.00798543416465766,-0.06144966746060207,-0.01653761933415478,-0.018937164413312193,0.00955670775874727
IC16-IC19,-0.024861846900713056,-0.04235713690375426,-0.01610011365287453,-0.07707393772721853,0.018665168050754195,0.06460452770447833,0.00943810175172763,-0.023259405778667464,-0.059241224562493575
IC16-IC20,-0.03725559442389616,0.05602794177530555,-0.021917514200863936,-0.029707265419643896,0.011664448998376736,-0.010240208368144548,0.029588231755482856,0.02022522315203491,-0.07782855942303599
IC16-IC21,0.06343130203413315,-0.04972902226908171,-0.008298344669604704,-0.05948273938773538,0.019256876814048696,-0.1084977193974547,0.078411069272714,-0.007083625408927281,-0.01979130800610056
IC17-IC18,0.0027396183576562146,-0.05680268998520474,-0.036984430110039046,0.008760579203975329,0.024499021417555496,-0.06928744634015989,0.13268491702675012,-0.043602351219277725,0.017245298669216296
IC17-IC19,0.06668523927561001,-0.03102867982721531,0.010029602581797338,-0.05024927022612087,0.025864406638745025,-0.09990145034532848,0.07507540845028196,-0.0052407371192526924,-0.004424319584479654
IC17-IC20,0.03545739945849907,0.057877368223022356,0.05492012810203836,-0.01920984696580931,-0.014216985247602835,-0.057745649285611,0.03566375468453292,0.056914554286650945,0.12703027137002318
IC17-IC21,-0.016099532646377684,-0.07363820506899252,-0.13468883416217742,-0.043009295608949796,0.0597710117256962,-0.0005649102322422993,-0.10039954962221127,0.09972470496842716,-0.0743600949933711
IC18-IC19,0.0006776229462652816,0.06489350622925497,0.025276047108558772,0.07188625842409589,-0.034844574047523155,-0.003221274637050666,0.0321493394630069,0.00909803833881221,0.10895149009836687
IC18-IC20,0.06490751709461626,-0.10307326040847997,-0.10801173213403616,-0.032336309718823716,0.026566674079756977,0.006834871249477323,-0.019124782821588818,0.030210776447616324,0.019346913951342082
IC18-IC21,0.03356919450780234,-0.013309402274545473,-0.014136649022588505,-0.014342690510355482,0.048240399727332274,-0.005840690573746578,-0.058193085646892025,0.05727719094258316,0.020497519941524673
IC19-IC20,0.01737455632352425,0.023773126891942647,-0.0933961600494511,0.014383998854971195,0.03909678560979412,-0.03247570209728223,0.1173204879869909,0.030879292654111122,0.020275977028838744
IC19-IC21,0.00899598096792681,-0.054052452101251994,-0.11221346811726714,-0.0064663320684079624,0.04067670103849004,0.016553220978558464,-0.018714086786041747,-0.04657749367939712,0.06445409778657019
IC20-IC21,0.04690957595969788,0.00538595966474932,-0.028007690362132295,0.0034169797774459784,-0.03118746881016672,-0.04288616667039273,0.0006834553186788962,0.06151692580765584,-0.037229936733611656
sex_1,0.34071470731552717,0.20430792010333695,0.09917445921710437,0.18453810753490962,0.2036682897053506,0.4465751103803648,0.07573074262729751,-0.1033881678639011,-0.15135404145707593
assessment_centre_11026,-0.024539616920417107,0.004660115972533532,-0.019461698291645176,-0.045420863962019345,-0.07528818099038614,-0.08365968599854245,-0.16908702004238324,0.05646078279569519,-0.08053817987580024
assessment_centre_11027,-0.044029304666138136,-0.05709841377360421,-0.06829974251126437,-0.12098811757440611,-0.08927696735396566,-0.0574540657228073,-0.008563033074700757,0.021316037432242408,0.0841095829815002
