,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10
lh_precentral-rh_rostralmiddlefrontal,0.0013960795575508507,0.007642608683867081,-0.019437175932319566,-0.008619755676500123,0.02431333075576506,0.011744739513938434,0.03699918976947439,-0.0010505225483169473,-0.008322648664855764,-0.0088945474399622
lh_precentral-rh_superiorfrontal,-0.024775088347607686,0.015956175958529117,-0.010359974463718823,0.009119565237770069,-0.027227611364520093,-0.0017380543840074187,-0.03183524483850967,0.005008366179436528,0.010914378137556172,-0.013586222273756285
lh_precentral-rh_superiorparietal,0.037019662092803045,0.03243427962944219,-0.012967396137100065,-0.012151172515582431,0.0012453804872794376,-0.0035332215876613072,0.05877647339641281,-0.01728529221269077,-0.045579604391681745,0.009347867645801854
lh_precentral-rh_superiortemporal,-0.019665801230237354,0.023054230739290627,-0.0005948894658646593,0.029074347736248316,-0.014929646802692995,0.005971578266203206,-0.025357575498836923,0.02077614769887615,0.02619053380239616,-0.03967371749627854
lh_precentral-rh_supramarginal,-0.014771653732647433,0.01385755710520296,-0.010362558194702935,0.012539861263769747,0.013292205001172024,0.01239542028686547,0.0002946984772196925,-0.012783574041667465,-0.007650940138040009,-0.04617941871389592
lh_precentral-rh_frontalpole,-0.005270010566294632,0.020416988353633005,-0.011816432686602318,0.010014767682684797,0.0007528731800471452,0.030234046347194884,0.024029388764146377,-0.017584721634968735,-0.01257414350092541,-0.010126998870163278
lh_precentral-rh_temporalpole,-0.006979605920791432,0.015237659032198122,-0.022656546101108326,0.0001385873595859454,0.008979432648941325,0.039444606057490714,-0.04647367186470255,-0.003754849340406902,0.017950216694493273,0.021319398269970542
lh_precentral-rh_transversetemporal,-0.010435867322564619,0.004521106121185624,-0.014515824195413066,-0.0036550185819386365,0.01714777990355071,-0.010634186177693164,0.0012764993158111072,-0.02911704822520315,-0.006898864793310133,0.016407697282988982
lh_precentral-rh_insula,-0.015447114781271525,0.02209190903671962,0.005897659103758287,0.05463724511655255,-0.017137229766282906,0.011868286186498543,-0.020474334854471834,0.007954516127575136,-0.022426310370270038,-0.027473807015373806
lh_precuneus-lh_rostralanteriorcingulate,-0.051288175846155803,-0.005383308134647336,-0.016550393316063162,0.020531345692232326,0.006376544874187132,-0.0017803706821495585,-0.002529224308896803,-0.015838395775558074,9.514087237645812e-06,0.03316304288860137
lh_precuneus-lh_rostralmiddlefrontal,-0.025980986133062916,0.007868915330997225,-0.011248153917365859,0.017773091596624154,0.008529589275175577,0.017786097322285185,0.0062880546589660895,-0.007232007197966805,-0.009919490423136614,0.007138441162615219
lh_precuneus-lh_superiorfrontal,0.014348807172409198,0.035173999025854226,-0.009196856816270155,0.008997431313190286,-0.0320460702992634,-0.0027131985442579083,0.01484524025484739,-0.01378103483279597,-0.01855045504722531,0.0435992568458246
lh_precuneus-lh_superiorparietal,0.002371127949270239,0.01326315673090271,-0.015257037069150969,-0.009588834022018107,-0.012490018654046548,-0.0040115580748440165,-0.001881359984240173,0.006650272778452637,0.0013654916654024898,0.013826313490552262
lh_precuneus-lh_superiortemporal,-0.004034783423755294,0.012087131932069626,-0.017891551991413342,0.0059781562768695855,-0.03687753214990396,-0.024068777514020312,-0.010399314116779482,-0.024403432119530218,-0.02423297202654792,-0.0402297637504372
lh_precuneus-lh_supramarginal,-0.01687164797307551,-0.002312179160506688,-0.024420413750950793,0.012073802289844626,0.01102825367620478,0.02110416253831193,0.013598982345870389,-0.007201069120778324,-0.0027717124590385415,-0.0004063687713400213
lh_precuneus-lh_frontalpole,-0.007324903779936502,0.0060364088890646605,-0.010003962703875153,0.010215834094346505,-0.013121793612627712,0.0143124006395491,0.0036359686619448672,-0.03154520807910575,-0.011433270208954417,-0.0026973359833630446
lh_precuneus-lh_temporalpole,0.003083469747369595,0.02097212377067198,-0.018017116556533787,-0.00039438385512161197,0.004020711517473404,0.012307430182016113,0.01319288105121085,-0.014882262395748828,-0.001466887526555045,-0.02043655569835175
lh_precuneus-lh_transversetemporal,-0.01285950081081339,0.009751551326927939,-0.01581642041175489,-0.0029197232830898132,0.008799620767959078,0.015322276590204352,-0.003920438838174958,-0.021390832114239398,-0.012490710303462289,-0.015062026514150404
lh_precuneus-lh_insula,-0.006840389873382262,0.010777912908004854,-0.012031106841811297,0.020216639725380448,-0.02735909791001761,-0.008290846515660191,0.026253891601107988,0.01246612257983732,-0.003657191056026852,-0.0025502328409635843
lh_precuneus-rh_bankssts,-0.014963376804573991,0.00037822629684145914,-0.01992544969089942,-0.008798440630035357,-0.03030683470248165,0.020486283499137087,-0.012211089536474607,-0.014477598065148676,0.007227366242618296,-0.008265174734347238
lh_precuneus-rh_caudalanteriorcingulate,-0.007022521267147227,0.04237756283712243,-0.0024741787565156007,-0.05222752108727578,0.018526519980105093,-0.009779289856518946,0.030296619629271593,0.00792163092824018,-0.024809331913144595,0.016058093118941706
lh_precuneus-rh_caudalmiddlefrontal,-0.0062929306732545185,0.003272329143059937,-0.024971900938183907,-0.010058748874192955,-0.011745274995782025,0.042610657500324486,0.005446688833833657,0.02912602387067785,-0.016228398754783394,0.013195721917669568
lh_precuneus-rh_cuneus,0.040971804930418056,-0.0002412222984253773,-0.04041218566151984,-0.01116403237290889,0.009841165983424131,-0.012550978871290211,0.02757273560089806,-0.012125327876257728,0.02597871962582013,-0.007493120306051762
lh_precuneus-rh_entorhinal,-0.008114194808982893,0.008079174858780612,-0.010217260552464108,0.012158320827484439,-0.007990238061324631,0.01645009286983714,-0.013929092445310936,0.009689723141528278,-0.015090458166532011,-0.003406107479600268
lh_precuneus-rh_fusiform,-0.02967205564475821,0.006234180335545637,-0.0036062563841843353,0.0431081175353593,-0.012453973148638863,0.002649173633683767,-0.0018704387053003547,0.031172949775320657,-0.015163421505979942,0.029852069322679614
lh_precuneus-rh_inferiorparietal,-0.03177902999655618,-0.009284191488526942,-0.02491373757567751,0.0015371927037316187,0.0027919456110667984,0.02563409564743927,-0.004550479522204747,0.01143393094263863,0.0005671165066288753,0.003899009018598056
lh_precuneus-rh_inferiortemporal,-0.039495043733141735,-0.011267274058748732,-0.016889628020147544,0.034518826980998604,-0.00018340381171325215,0.024106087935390364,-0.003048853579878011,0.019601353488720104,-0.04281793236523714,-0.017977200616986776
lh_precuneus-rh_isthmuscingulate,-0.0009448352453028104,-0.011852190975796274,-0.018625942160625786,0.015220523311776845,0.056584749078504415,-0.030573759901865356,0.0013265425092330995,0.038540089290356384,-0.033959697829426476,0.009928330443093982
lh_precuneus-rh_lateraloccipital,0.01493476845225352,0.009992671483632441,-0.02573416014638773,0.0003385873159639246,0.008728274986502237,-0.0006270231158647906,0.03680001604961052,-0.006162444883188076,0.015606147137711298,0.0010652774445286076
lh_precuneus-rh_lateralorbitofrontal,-0.026318477621061872,0.014007705428761895,-0.008868104342223225,0.01727764216213557,-0.03347054065575079,0.01836739730688982,0.015960743653982024,0.0025694595061887017,-0.028257285413762195,-0.009273237132100732
lh_precuneus-rh_lingual,0.04152188580376771,0.020300892582473935,-0.024144729337789963,0.012214140017243245,0.021666960180907295,-0.04523458427710844,0.026849597216069707,0.008786749360362316,0.028961630670500782,-0.015249379267106471
lh_precuneus-rh_medialorbitofrontal,-0.029900539616335337,0.013475403357824507,-0.004045011237781159,0.017085613029826335,0.00643316691836311,0.022899526342040018,0.015454984691226435,-0.003310007263775729,-0.02248482039460836,-0.017990193049045873
lh_precuneus-rh_middletemporal,-0.018890879648091424,0.016663725146262583,-0.0009821069806965725,0.029981300969968674,-0.014896041480057581,0.008605430855560191,-0.012700019101231122,0.0265708217891038,-0.014466931662639586,-0.016448370706062906
lh_precuneus-rh_parahippocampal,-0.021519053295427054,0.008400940323354847,-0.008116571029513558,-0.0027079094312663253,0.0034606553620164424,-0.0009197852308741403,0.023316989792296742,0.010965036542115256,-0.02055944197920815,0.029524772021952896
lh_precuneus-rh_paracentral,-0.022540419021390944,-0.005945079581754794,-0.02929299157299566,-0.014729942845845086,0.004258261552411638,-0.0032163876144957505,0.009464407081805291,0.004170609726154694,-0.0040874655975619975,-0.03108923914649394
lh_precuneus-rh_parsopercularis,-0.012858128813991631,-0.0046913133371871045,-0.020985237135650977,0.0008582318960815815,-0.015181093464335646,0.030731400841334414,0.00034203735534478713,0.015432342932494892,-0.021818605192690976,0.005152204516314261
lh_precuneus-rh_parsorbitalis,-0.021096107707162266,0.009706387543772926,-0.008560845101983721,0.01766422004170767,-0.010681941276398906,0.013204952457233323,-0.009684765755023311,-0.011756780938712666,-0.023088246998799942,-0.005370369977029039
lh_precuneus-rh_parstriangularis,-0.02008228853068912,0.0032753959074228803,-0.011606704210779724,0.01495018863598002,0.01752545791363603,0.031181349296179765,0.005351589498046878,0.0042129017925019935,-0.006660426939998357,0.007863635371107234
lh_precuneus-rh_pericalcarine,0.0473808355875908,0.000418232186996483,-0.03321469190983431,-0.0017575257166984348,0.029071756772697275,-0.012804814629133987,0.016964483993908038,-0.020724548063051556,0.04483123069929812,-0.01567855408733512
lh_precuneus-rh_postcentral,0.007012173593581477,0.026662714790482295,-0.008640053391392049,-0.01361680700779708,-0.0018115876956725041,-0.022848348816793887,0.0540965302875736,-0.006483172145120293,-0.013206571786891138,-0.045343612835336417
lh_precuneus-rh_posteriorcingulate,-0.010564468237755335,0.02528858768602836,-0.013590404608632443,-0.03956765222863196,0.04213972005412782,0.001282386389770881,-0.012737988387095169,-0.0037082962718125727,-0.007471363843052253,-0.00244303644749725
lh_precuneus-rh_precentral,-0.0017126325822229024,0.01742587682560401,-0.012835182387922302,0.004209852157706889,0.008370023108935197,0.040509128460222775,0.0037154482241068473,0.016693343478876462,-0.029897100218992074,-0.017968659370492572
lh_precuneus-rh_precuneus,-0.03515618596343211,-0.019346145193278545,-0.03535145437115895,-0.017162691814749362,-0.00530479407691103,-0.004746824017897886,0.0046422356834524645,-0.0038543206230087306,-0.00905321134517945,-0.0009085013818781733
lh_precuneus-rh_rostralanteriorcingulate,-0.045979056107896016,0.0038667094696854254,-0.005767680168941404,0.03439931190270929,-0.01485614492005104,-0.010852289223215274,-0.011876553790816534,0.009984850275422815,0.0071530324862447365,0.018792583975434634
lh_precuneus-rh_rostralmiddlefrontal,-0.02430095191857545,0.010261494922572488,-0.007967560650637917,0.02005120338699254,0.01945416334669961,0.028611780977463117,0.01151966305872555,0.002198866733072743,-0.004153698422884888,0.0036562252123250156
lh_precuneus-rh_superiorfrontal,0.0005127680113154413,0.02468832456768802,-0.010899751075829762,0.009069037426796198,-0.04447293222443801,0.01973495266744798,-0.027806298947956522,0.009664318450663154,-0.03398633672714163,0.027422251334117232
lh_precuneus-rh_superiorparietal,-0.0001475469645639195,0.00873837104419182,-0.017956633261635005,-0.014747433757465594,-0.003891924102869644,-0.02707388334118632,0.02607705671552066,-0.02277363550781288,-0.001227216104116582,0.003524887426439755
lh_precuneus-rh_superiortemporal,-0.003861118647272104,0.016176107133174196,-0.009248282161489775,0.01963892454417165,-0.03159645716689987,0.010059872178062416,-0.02392468981836782,0.023829606548000773,-0.0051110793546449386,-0.016986644120533002
lh_precuneus-rh_supramarginal,-0.019639393156767396,-0.0014955725507241906,-0.02357744697354673,0.005820687853140945,-8.469645519622037e-05,0.03457520347996475,-0.0183765833963245,0.0028536840671254463,-0.02789994756565152,-0.02195728962150343
lh_precuneus-rh_frontalpole,-0.011648901907884528,0.010540580544576222,-0.007246700528770034,0.014703921115894362,-0.013385512247259925,0.01412996464961429,-0.005647256242082775,-0.028039555186415297,-0.010016776369672173,-0.002804294177434568
lh_precuneus-rh_temporalpole,0.0036714557023245723,0.015384485142338655,-0.02010600743823956,0.000562141383296057,0.0098543719235617,0.04230375094836678,-0.04566200988978077,-0.010000744941280431,-0.0005783892443586249,0.020645743746003607
lh_precuneus-rh_transversetemporal,-0.022589068334536604,0.0003738895957720016,-0.016354729694940066,0.0046798533197872074,0.022064052205043747,0.0038802172577043206,-0.017785926701035064,-0.04852937372097218,-0.03483093157862072,0.006268085301577649
lh_precuneus-rh_insula,-0.012539531730541663,0.0023485815809978976,-0.017423392021900748,0.020780403155935146,-0.0294043214672713,0.02148299180988,-0.0003300992106674596,0.022728183775910023,-0.02171306914988094,0.0007053566483112433
lh_rostralanteriorcingulate-lh_rostralmiddlefrontal,-0.04359121392443561,0.00065081739358461,-0.01725333440002428,0.013984691757316684,0.021973779376405517,-0.007127343764465885,-0.010725586215450276,-0.013795782220117786,0.01612010434233701,0.02013853814682305
lh_rostralanteriorcingulate-lh_superiorfrontal,-0.043151972755636626,-0.0005405122276336381,-0.029384857697247302,-0.012409896055546496,0.0027938004322591425,-0.018553133718697906,-0.016777601601718418,-0.0138384065569483,0.01387973265611236,0.01961126358657203
lh_rostralanteriorcingulate-lh_superiorparietal,-0.0296528544308263,0.017967733035594784,-0.006501903170052776,0.034776580335109275,0.0022319986067352946,-0.006767411111282587,-0.002411943944428433,-0.018193643707894794,-0.006179069158864828,0.03858367916323673
lh_rostralanteriorcingulate-lh_superiortemporal,-0.04337859035243624,0.010671240530569686,-0.01920598448815912,0.009915030290180583,0.028749610856683032,0.01616416197121892,0.007458480787030113,0.007651816703666484,0.04602985788608608,0.023056914154745357
lh_rostralanteriorcingulate-lh_supramarginal,-0.048888225808567026,0.002308455593618964,-0.016622464285620017,0.009964389940154307,0.0209725576004704,0.0016585785436323038,-0.00847215561493301,-0.01727428845649645,0.011205815043335565,0.011622416279633771
lh_rostralanteriorcingulate-lh_frontalpole,-0.015619576144478809,0.021513566227611025,-0.016675001776710583,0.006498293216338998,-0.0035560868352647614,0.005772021237135279,-0.009841052661215162,-0.02480220552050991,0.009456707618744337,-0.0014464783492277057
lh_rostralanteriorcingulate-lh_temporalpole,-0.0025113151525993777,0.033265908938281706,-0.015976943624448663,-0.00564956213107871,0.021476544105596157,0.011542796821665566,-0.0027404227716672264,-0.020568245917345025,0.011979282449731893,-0.022886538092976735
lh_rostralanteriorcingulate-lh_transversetemporal,-0.0360836073311023,-0.008732253105027317,-0.017242678041369124,-0.0016473287549722657,-0.006308759981487972,-0.017497273508401214,-0.005744809476982974,0.0060339001150828565,0.03699212716135948,0.029229214238058104
lh_rostralanteriorcingulate-lh_insula,-0.021395249943101807,-0.0067924776528871965,-0.024030403583464355,-0.009718892350145527,-0.007516183246714937,-0.0006985471086237917,0.021867941859321685,0.03177106978356288,0.020594923580157624,0.00796822543087823
lh_rostralanteriorcingulate-rh_bankssts,-0.027429857316112208,0.008247833411146783,-0.01300982476141955,0.0006885065926254117,0.011927322760387904,0.03096328351281785,0.00701382249913418,-0.006382202775279805,0.03279453097846305,0.019491161561479304
lh_rostralanteriorcingulate-rh_caudalanteriorcingulate,-0.01709080382305648,0.010484066959127744,-0.008893546172601024,-0.03683671274900052,0.022425121325691924,-0.01650865034347971,0.030186866925735505,-0.004073482162973493,-0.018150523177704984,0.014654722382116394
lh_rostralanteriorcingulate-rh_caudalmiddlefrontal,-0.03531670198151855,0.017491418542893055,-0.005215995305132011,0.02516069319442091,0.03191225028994282,-0.005146466267049884,-0.002546020844201514,-0.025074090488878657,-0.010213517391137919,0.008615851198930878
lh_rostralanteriorcingulate-rh_cuneus,-0.0019228445191277323,-0.01308719515449951,-0.03621067002496105,0.0343343576514258,0.017952136566855573,-0.0042785760869324336,0.01407362702980161,-0.028617729704113918,0.008299334486350807,0.022771760063494115
lh_rostralanteriorcingulate-rh_entorhinal,-0.023862150339977732,0.009103225242247812,-0.016821195084588538,0.002137042393789974,0.014285655403873361,-0.00433606512138135,-0.021684408695660642,-0.010170889559240396,0.0009275389098868246,-0.002366357037593187
lh_rostralanteriorcingulate-rh_fusiform,-0.048495467569982374,-0.011650563045666109,-0.026090142454151116,-0.014198680164879993,0.013420993998094408,-0.009694967136409374,-0.00986367302424225,-0.007558133280597526,0.019273550177410007,0.030745701543392227
lh_rostralanteriorcingulate-rh_inferiorparietal,-0.04407896640682353,0.006474547506912909,-0.01367965483551963,0.00981303025968885,0.019402676722287012,-0.004622669705256118,0.004830508547338322,-0.01622953029406636,0.027499464151990453,0.043286600062678815
lh_rostralanteriorcingulate-rh_inferiortemporal,-0.0383861505315525,0.009891936052693593,-0.019224970614380325,-0.003941442385529811,0.010060250958297157,-0.019776958063483386,-0.023119288590244626,-0.020905562286856177,0.014938524647483912,0.017793369023518548
lh_rostralanteriorcingulate-rh_isthmuscingulate,-0.0216540004908216,-0.0019411313991183146,-0.013332969951239065,0.01939822837489621,0.02825445884996131,-0.027523454156116883,-0.0024324800885664817,-0.01414174305919738,0.00338158151186125,-7.655042256069629e-05
lh_rostralanteriorcingulate-rh_lateraloccipital,-0.028929371987971488,0.01011613636468277,-0.01939478399941852,0.017525824547750618,0.005019285139892067,-0.01741668702738851,-0.002733002473918676,-0.04597965906587746,0.007033775423391498,0.021413039244592372
lh_rostralanteriorcingulate-rh_lateralorbitofrontal,-0.03772970011305608,0.009417690772489284,-0.01042812618502469,0.013139068264274531,0.022737478632236078,-0.021055674351941493,-0.014969833640868027,-0.02674245502149596,0.001961921452567697,0.017230242352066133
lh_rostralanteriorcingulate-rh_lingual,-0.017500570453839643,-0.012679321267905143,-0.031033169216132625,0.030694015121877367,0.017969916297833285,-0.033754437409536354,0.007121898295803345,-0.020766512387718775,0.010953953020092404,0.0012519503495978487
lh_rostralanteriorcingulate-rh_medialorbitofrontal,-0.030747954627087685,0.014050914753914592,-0.013703544011552887,0.016080671562282604,0.027167389714039196,-0.001013174263287311,-0.00023981996606061895,-0.014552857837150063,0.025443460474797723,0.019363169941191263
lh_rostralanteriorcingulate-rh_middletemporal,-0.041074059229864956,0.018868571009813317,-0.012127741390875543,0.012718595851993185,0.022845353894354537,-0.007003607455969186,-0.012647531414266524,-0.015991636891407656,0.02003431441713499,0.02137949065373528
lh_rostralanteriorcingulate-rh_parahippocampal,-0.022900040992828948,0.0167131251036414,-0.008379500786398316,0.0079964919107476,0.026850806548331264,-0.02088246285435092,0.0005188033887783626,-0.009736371251186825,-0.00840473146898201,0.0198738877888113
lh_rostralanteriorcingulate-rh_paracentral,-0.04812182760140713,-0.001951272080873055,-0.011633258632561644,0.028583217067581032,0.02073963972394985,-0.014712968858554049,0.002100923532646637,-0.020114262219711417,0.013561477117652631,-0.012063296696040064
lh_rostralanteriorcingulate-rh_parsopercularis,-0.029830760203129903,0.025413943445084658,-0.0006591775487983539,0.02362908036868871,0.035427457580470084,-0.0009356554814171302,-0.010763110883612616,-0.027431807805736126,-0.0007000127094329819,0.0036505857180958333
lh_rostralanteriorcingulate-rh_parsorbitalis,-0.031806502342372325,0.01898832983360787,-0.014168281298382957,0.005257494886436399,0.00924118712573263,-0.020504143795385753,-0.020228595998471016,-0.02902305174088586,0.01699434395331561,0.01050586338992432
lh_rostralanteriorcingulate-rh_parstriangularis,-0.038250744986889386,0.014093713764161598,-0.009043701175558402,0.0223289411507179,0.0270791077672621,-0.022298625090024754,-0.016835785200975843,-0.038146121389288766,0.0047927184964085155,0.012680043003066263
lh_rostralanteriorcingulate-rh_pericalcarine,0.007229917153832372,-0.02331896939225093,-0.03921834635885187,0.01904241881839291,0.013676324085020246,-0.012824376581986697,0.009269067121254942,-0.040962995363352364,0.026803173012137218,0.002714004532127737
lh_rostralanteriorcingulate-rh_postcentral,-0.033134466838302686,0.012195536996107478,-0.013947016392266589,0.02522769023650291,0.007657824560860255,-0.014179874454082366,0.020485585345036642,-0.031076496477709947,-0.018139985165992228,-0.0055857256267230135
lh_rostralanteriorcingulate-rh_posteriorcingulate,-0.04303709429177818,-0.02103557308515685,-0.029108010338487228,-0.022863780307017818,0.01720905984519506,-0.0211493084361167,0.00951183393758421,-0.001430547561242459,0.017651935361138113,0.03135731270351858
lh_rostralanteriorcingulate-rh_precentral,-0.05197924863289668,0.000484011011320651,-0.016212751113762257,0.017990448170579824,0.019485223441203285,-0.013929233803431636,-0.0006822899578286001,-0.02289647199910101,0.017434864321126908,0.020602615186343078
lh_rostralanteriorcingulate-rh_precuneus,-0.05212228754771109,-0.009073891691805445,-0.019992809176923632,0.015490529669837588,0.009407757342633407,-0.013192003311238869,0.0040232254277535184,-0.02419787167708325,0.004479050139893451,0.03398433113314343
lh_rostralanteriorcingulate-rh_rostralanteriorcingulate,-0.04476138000333787,-0.0319410196757984,-0.02120839293936568,-0.012089393509527228,-0.0017725465679702978,-0.006503039745429107,-0.00010747478549155897,0.024729152889763798,0.028364348896282945,0.025457375304567296
lh_rostralanteriorcingulate-rh_rostralmiddlefrontal,-0.03825139787770804,0.004024426159597242,-0.0178633624192324,0.013070162951466537,0.02781972456415051,-0.012574217162900976,0.0031001109866414973,-0.011844452515257547,0.029393935922363872,0.03501984686228132
lh_rostralanteriorcingulate-rh_superiorfrontal,-0.04322928321945147,-0.0020998717175017296,-0.027988161804389282,-0.010103027546831612,0.002813176180732466,-0.014731166814672307,-0.019669529203134785,-0.01990036702192489,0.00508127042615338,0.017267351124564862
lh_rostralanteriorcingulate-rh_superiorparietal,-0.026833041177665815,0.01901578194664221,-0.006332927668331844,0.035046558912957555,0.010013500363426358,-0.016985815390403773,0.014035613589752485,-0.03367310063999775,-0.0033871095576546053,0.037373205300709485
lh_rostralanteriorcingulate-rh_superiortemporal,-0.047796571840787276,0.0022464460787018636,-0.027639519738401782,-0.0024067715675635203,0.018868949327737933,0.01324711860370498,0.005515428612085763,0.0185813320837898,0.05265598481230107,0.02315550654396662
lh_rostralanteriorcingulate-rh_supramarginal,-0.04606390931641331,0.006811542216492823,-0.014308203008747581,0.011603527053112109,0.024625081058130553,-0.003908751541296271,-0.004398378568064718,-0.02329552113129126,0.009145301788986497,0.012026576316972468
lh_rostralanteriorcingulate-rh_frontalpole,-0.013615912322406689,0.02605894072751338,-0.012131118771540312,0.01096507354572526,0.0014825052963774916,-0.00028820668501677084,-0.003504098134243348,-0.02417135129520536,0.02079987511513441,0.007350711711170794
lh_rostralanteriorcingulate-rh_temporalpole,-0.00041946986100816424,0.02796906744626371,-0.019914899908120946,-0.010307882774732139,0.021677574309492107,0.028352449656231488,-0.04888752890520061,-0.02467605378378097,0.0038911118336856163,0.00012962771220027122
lh_rostralanteriorcingulate-rh_transversetemporal,-0.03637858205384136,-0.0036285412071326894,-0.009771197671577673,0.015767006799507422,0.027663345846508786,-0.006205315741462909,0.014416325712127845,0.0008750764721478896,0.04651502176768417,0.05157656462740576
lh_rostralanteriorcingulate-rh_insula,-0.027954186749440908,-0.015559292950506757,-0.03338076384423112,-0.017068838863829296,-0.01845817041572274,0.007204246408473788,0.0010292738557296987,0.019281067262842434,-0.007502922134384987,-0.0001658602098328737
lh_rostralmiddlefrontal-lh_superiorfrontal,0.018527227239624827,0.049187474346974014,-0.0022421464067036295,-0.00011906637427344239,-0.007843689674789999,-0.008255966471976545,-0.002532441360287449,-0.008160228509009963,0.016061595142265354,0.023133094127185765
lh_rostralmiddlefrontal-lh_superiorparietal,-0.0017746370479258698,0.025512966355934554,-0.009637494103294866,0.013010754988461628,-0.037127116087708814,-0.008710942923859382,0.0049786039672593055,-0.005997217378692932,-0.01173862497096992,0.06334325774407637
lh_rostralmiddlefrontal-lh_superiortemporal,0.004430097975322558,0.03173939400978077,-0.0001807162620251214,0.025309211306075483,-0.001578632571135517,-0.008801171033331836,-0.0036746388909784508,0.002474797461984386,0.023075892701171656,-0.031497639970915384
lh_rostralmiddlefrontal-lh_supramarginal,-0.01973138903301116,-0.0011394620714002025,-0.015007472812349456,0.01133020136232545,0.018779617062864382,0.005901369141800734,-0.005664418019767242,-0.01790372741325167,-0.006010184569979774,-0.027091479353029364
lh_rostralmiddlefrontal-lh_frontalpole,-0.008172774855558819,0.020992681485893373,-0.009376949974214883,0.011579067514637924,-0.01982972324072314,0.00942916760791918,-0.0036615930020716943,-0.039324870544831865,-0.0043341270913697365,0.000572825168164928
lh_rostralmiddlefrontal-lh_temporalpole,0.005533469612910689,0.022985219739388305,-0.02262259853415717,-0.016530995626582022,0.0010173546822014388,-0.0023328009646142764,-0.0006330176890098438,-0.015336772767267737,0.011663052181506076,-0.029550666810213944
lh_rostralmiddlefrontal-lh_transversetemporal,-0.010116696175412672,0.011076983748755242,-0.017242496091152002,0.00012324396368346643,0.0049645727323985095,0.015516274881462419,-0.007102367102299084,-0.033918699010505295,-0.018653576220288917,-0.015631321705885406
lh_rostralmiddlefrontal-lh_insula,-0.00204604561335265,0.008193387798695865,-0.02057269584470977,0.008375951297539437,-0.033582487652694545,-0.03217132070268571,0.006182940334384509,0.0027437780162684012,-0.008921826192641319,-0.02687803691170639
lh_rostralmiddlefrontal-rh_bankssts,-0.008267997202848128,0.010871804479367277,-0.01235185735954357,-0.00292831843300576,-0.020507512871599534,0.0189842351088988,-0.014360241281024689,-0.018742736216450444,0.0138607180181872,-0.02078788694756873
lh_rostralmiddlefrontal-rh_caudalanteriorcingulate,-0.007411852438067154,0.03370107749982003,-0.011326581691970502,-0.06353649414279595,0.018635215917104386,-0.016052840489924156,0.02982394337648948,0.015214091469285412,-0.006488586104280329,0.0240895142176798
lh_rostralmiddlefrontal-rh_caudalmiddlefrontal,-0.011106212747189296,0.0024417635126548244,-0.017573342127421038,-0.00907354949449934,-0.004291290420542669,0.024023198934358638,-0.0092716566554718,0.01474852971394959,-0.0205483745433387,-0.007556004519618216
lh_rostralmiddlefrontal-rh_cuneus,0.04376149827733923,0.0014977963440956975,-0.041776304632648226,0.0026595631832841975,-0.00451493673059014,-0.018937559918271347,0.02627159063311014,-0.02987905014915547,0.006700324945407812,0.015356377755997328
lh_rostralmiddlefrontal-rh_entorhinal,-0.00506597363317924,0.006262931535023113,-0.013350455835420202,-5.301774141612518e-05,-0.008443326661206651,0.004006420282858952,-0.023768730754337445,0.011426156399890142,-0.0014173816139096726,-0.009092992429310798
lh_rostralmiddlefrontal-rh_fusiform,-0.017802166080067218,0.0007533978457006002,-0.011631481996953278,0.018200790067352923,-0.005243031134555115,-0.02190603239289821,-0.024895831459077054,0.03304555971940656,-0.004434804499985331,0.0022422639298471173
lh_rostralmiddlefrontal-rh_inferiorparietal,-0.03028479323806193,-0.0015495947949531082,-0.01835537320604401,-0.005118330707136448,-0.004766743333151098,0.0060256333639790455,-0.010068870028318556,-0.01109970149965139,0.007955900003950075,0.00015493973500467622
lh_rostralmiddlefrontal-rh_inferiortemporal,-0.029317680886965885,-0.010815728480976413,-0.014858519029702455,0.01452818271774062,0.020586183949947604,0.023208596510672225,-0.012377552945520683,0.046252185562022444,-0.00016297287812573583,-0.03870705980536379
lh_rostralmiddlefrontal-rh_isthmuscingulate,0.007320681984325037,-0.019006755472021037,-0.027532624486433926,0.0035312545769987888,0.05292951252454282,-0.04469310932259599,-0.005867155268278697,0.027973857767511694,-0.0342466002697881,0.004992806412822681
lh_rostralmiddlefrontal-rh_lateraloccipital,0.02544838423288233,0.017311528262043668,-0.027435728359864096,0.007176219372400639,-0.007004593621449644,-0.01549948973676113,0.036356312370354846,-0.033689655402755835,0.009346103228759822,0.02385869164273045
lh_rostralmiddlefrontal-rh_lateralorbitofrontal,-0.014102914638222143,0.02325784881876498,-0.0049650696623452836,0.015052262894405985,-0.00787050266750172,0.0199876616325827,0.014462490841045998,0.019208648364805944,0.011712872509661305,-0.00578687454509556
lh_rostralmiddlefrontal-rh_lingual,0.048576642651614224,0.020282465709223728,-0.028439470111984586,0.016739130079501684,0.0018411237774402687,-0.0535147519931959,0.024585211781671765,-0.010394253712799423,0.012548722719348463,-0.002175381590065958
lh_rostralmiddlefrontal-rh_medialorbitofrontal,-0.03220933733790745,0.005535200231803326,-0.020916654791994123,-0.013375507816889417,-0.013465297839725648,-0.010932294680110512,-0.00576770000520293,-0.02143831313096401,-0.0163042452446797,-0.018014123690516446
