,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10
lh_precuneus-rh_caudalanteriorcingulate,-0.006943391034158721,0.039971971111664825,-0.033066079046627776,-0.032169618188464276,0.02696016935681436,-0.008273964091009977,0.03646364107868642,-0.012484222233279161,-0.021433984157417506,0.01442999268077127
lh_precuneus-rh_caudalmiddlefrontal,-0.0034022553411260504,-0.013516826006476692,-0.006664200871505275,-0.028980302003445483,-0.0002719875595204915,0.04176236470281473,0.01651999996661923,0.04062034465337541,-0.004289998000374279,0.02312182609754107
lh_precuneus-rh_cuneus,0.049675487705634486,-0.005395840545007531,0.004930157746503933,-0.02143733917875743,0.012342185214021775,-0.008694846447505527,0.02256612353514694,-0.01396678742216145,0.035937418040279424,-0.01583287749084891
lh_precuneus-rh_entorhinal,-0.004771165598775456,-0.00475251512524761,0.00576547355531475,-0.014372472575916896,0.008303907970614458,0.0057168516549720525,-0.014289076902515184,0.012369731017503773,-0.018412608122517056,0.002761454773814732
lh_precuneus-rh_fusiform,-0.028752345072821428,-0.010672205559060259,0.04332920976597517,-0.0013665521943416641,-0.017519287315057662,-0.007321329621764692,0.0005170275595720562,0.01911601666854781,-0.022265261849416004,0.02651526399874228
lh_precuneus-rh_inferiorparietal,-0.028576326520740308,-0.022853350225502424,0.003354617710500124,-0.020300571447010928,0.010082145978343187,0.022452658425335493,-0.011023211190224742,0.012667390019224952,-0.0031039994528119694,0.0005573402182454756
lh_precuneus-rh_inferiortemporal,-0.03785545441489443,-0.029681213631341123,0.03217411990155203,-0.005342152578105109,0.0024191122456783984,0.021152586968249266,0.0008078602337663407,0.014821435916386022,-0.04182736010487604,-0.010612551332516844
lh_precuneus-rh_isthmuscingulate,-0.0015494469131733346,-0.022045466910393677,0.02316406354813943,0.012392337257183767,0.05237194075915049,-0.04235465381086545,0.02788981388123152,0.029352349554997288,-0.022204638240050523,0.006865569187546052
lh_precuneus-rh_lateraloccipital,0.016996935446129912,-0.00841350235245879,0.007651132381348272,-0.020851400415806194,0.009606097920925939,0.0013589974461599937,0.023774818177071114,-0.021622070443130144,0.013828165646543133,-0.01313476608777011
lh_precuneus-rh_lateralorbitofrontal,-0.02373639227947755,-0.0007138799207951772,0.025965809718288328,-0.01618998092083481,-0.018940380320781176,0.026911670066168042,0.010128569853804507,0.0031430189422630298,-0.012356448422563684,-0.0012709165843979903
lh_precuneus-rh_lingual,0.046014919150413246,0.006431826593674666,0.026665937896437456,-0.008105387453852813,0.02669581463258013,-0.036326338839529265,0.026280656908511352,-0.01020224284178094,0.030546666319033945,-0.021010665491670848
lh_precuneus-rh_medialorbitofrontal,-0.02752463267577781,0.004359266953334597,0.01890390576150104,-0.011410446500110263,0.0015316092152534472,0.012567639279446883,0.00045469503123251145,-0.01067384907653087,-0.02130655106429187,-0.02848536449431034
lh_precuneus-rh_middletemporal,-0.01778875647860205,0.00011263182901925542,0.028128183171734447,-0.00821471252868479,-0.011386847822680608,0.0067596890593380095,-0.005411081616406381,0.034553789783317,5.316808175726184e-05,0.007524206857554007
lh_precuneus-rh_parahippocampal,-0.022071517872271202,-0.0009039438548628966,0.006974801584106019,-0.013979298743671195,-0.012193087095511502,-0.01216108621143162,0.029939383295515168,-0.0030933802281489595,-0.02264655032779232,0.024284498882983868
lh_precuneus-rh_paracentral,-0.016055530208461444,-0.009948387749378748,-0.0005618352783748442,-0.022030771604478507,0.019439285189100975,0.013505023503298087,0.017237928139059146,0.004459080798771046,-0.003004218014117719,-0.03575208088324193
lh_precuneus-rh_parsopercularis,-0.009466926387127551,-0.015530346102049042,0.0065416646962566825,-0.016570668267816075,-8.1119254950177e-05,0.03221484246482489,0.0044407376035764485,0.026881219917782192,-0.003782492865084645,0.017539900439520372
lh_precuneus-rh_parsorbitalis,-0.021546135091925295,-0.008334588582573816,0.024895165683737584,-0.005357862742821433,0.01662528912158012,0.0329470939740871,-0.01588156530618662,-0.008774227859254764,-0.014586041840519686,0.012039463741875985
lh_precuneus-rh_parstriangularis,-0.020729472626020793,-0.016645741882226093,0.005730016381848637,-0.013308707449263914,0.0177562772318344,0.026941105418309377,-0.002845233033031727,0.0015710042575661776,-0.009857632290020934,0.000209754125202664
lh_precuneus-rh_pericalcarine,0.05696885722357689,0.00023945979659426782,0.003035002605912293,-0.015147804892288059,0.02303932671879401,-0.006171666443881545,0.017650763530156162,-0.01058515787468489,0.05000064495790025,-0.03512436180305671
lh_precuneus-rh_postcentral,0.013561094996132807,0.030296927451142208,0.0011219365019767905,-0.02224360262140038,-0.00851313785932293,-0.0058603966492060565,0.07077518539335621,-0.01320663343866559,-0.0064164565603378595,-0.06251572724822708
lh_precuneus-rh_posteriorcingulate,-0.009014298330097476,0.018057007854291575,-0.03156567195475699,-0.030054678940903738,0.045906558628961855,-0.012513859368487663,-0.009429040859743025,0.0017780466651837411,-0.004375611928559008,-0.013194334106614865
lh_precuneus-rh_precentral,-0.0004071750086799473,-0.0009431033708079054,0.0026412428988307843,-0.021002068822867745,0.01186409266780102,0.032969984211835654,0.011715306808895955,0.027039225270365317,-0.017827854904702026,-0.010427968856004399
lh_precuneus-rh_precuneus,-0.028992409351215536,-0.02195256149555419,0.0028407728257615946,-0.019934126503932403,0.014140894805084576,0.007699567836251252,0.0033097280411758926,-0.006922490618193775,-0.006636205490381677,-0.004960306113194183
lh_precuneus-rh_rostralanteriorcingulate,-0.04100318681356842,-0.005467487911237038,0.029290498702211246,-0.0116097300493258,-0.017895111035394845,-0.012642431498804747,-0.01773533074789875,0.00972372416340454,0.0051495502754239225,-0.0016181013067218687
lh_precuneus-rh_rostralmiddlefrontal,-0.02616680644831106,-0.01277141709410646,0.01254946147040598,-0.011927435286879002,0.019748052105590733,0.026502171768510312,0.0008593729993124999,-0.004411984165409072,-0.009605567722352817,-0.005001331128318532
lh_precuneus-rh_superiorfrontal,0.006073527250907743,0.01292011636390588,0.018469784312704882,-0.024169801594456128,-0.02789857412677634,0.013530666171950215,-0.031669112816178284,0.008823147121222898,-0.04810410604811539,0.019763912237687965
lh_precuneus-rh_superiorparietal,0.0020365318890907,0.002949787214226302,0.003955616475925376,-0.014415247923008457,0.01172613450858376,-0.007960446241977141,0.02399021102507686,-0.028979160769529073,0.013530089874318781,0.0046131212389784034
lh_precuneus-rh_superiortemporal,-0.0023690150771864785,-0.0034039427091363487,0.021424691873904597,-0.01740014232256398,-0.028352941108018077,-0.0032250701539968726,-0.024189485668705185,0.03122438884688796,-0.004985585196001293,-0.010081243413638554
lh_precuneus-rh_supramarginal,-0.018331894502728728,-0.022780899711931035,0.006003694121088635,-0.02005098558048441,0.014851244921772104,0.03458428683446205,-0.014289266374996392,0.023445606564127537,-0.009193256696516848,-0.0020012020275808917
lh_precuneus-rh_frontalpole,-0.015048169959203724,-0.013959557033240429,0.013891741595527649,-0.01070478237446762,0.0031821649458804308,0.03273089947414351,-0.014314039208365352,-0.019522877419478318,-0.00544125230560415,0.006848597335042676
lh_precuneus-rh_temporalpole,0.008542765753798849,-0.00028271982183514536,0.0004837544691469565,-0.02543617208476541,0.01489319889520439,0.030620716308391825,-0.028091318010248258,0.009064094377819265,-0.02125055422908603,0.04523817406102361
lh_precuneus-rh_transversetemporal,-0.014490530129015668,0.0059375341786684285,0.019377232601527846,-0.003688042372500954,0.0369133688908697,0.01894186870701519,-0.017631385236781195,-0.03559703208185763,-0.027820551233661717,0.010755520019516773
lh_precuneus-rh_insula,-0.004755323680796085,-0.0031348491495690064,0.02879806573396844,-0.013970157172753564,-0.022030381115545967,0.00890120803734102,0.0037353852551573544,0.027329799354598314,-0.01891845739679874,0.0009442488143485079
lh_rostralanteriorcingulate-lh_rostralmiddlefrontal,-0.03499994298664601,0.000397584471768259,0.01924603735585831,-0.014106923216097298,0.018074831925211133,-0.012688061968359601,-0.01214875151520907,0.004085259764199731,0.034231513960967845,0.007917624509108125
lh_rostralanteriorcingulate-lh_superiorfrontal,-0.03519133156018525,-0.006313760711584864,-0.002384362548036263,-0.033898777776771916,0.001121823988270458,-0.025411312245104917,-0.020376815722560455,-0.0013158534966888524,0.022574551011560497,0.0010251292449329173
lh_rostralanteriorcingulate-lh_superiorparietal,-0.021327627541948845,0.015043795765397864,0.04331080914602085,-0.006115431849577254,0.0056107651990907285,-0.008250587295262509,-0.012875697150847415,-0.018390643827607172,-0.0014253439514053078,0.0124882730836112
lh_rostralanteriorcingulate-lh_superiortemporal,-0.0397699206400694,-0.008381587950574887,0.004605719360114308,-0.028899822198136332,0.01867486014517033,0.007265063071453101,0.0019842404485866222,0.01912799567423902,0.05505426054340409,0.011042014179541154
lh_rostralanteriorcingulate-lh_supramarginal,-0.04190409273591141,-0.0018488671073471803,0.012248059101460934,-0.018767811902834237,0.017006471854927676,-0.0036895977007590187,-0.015754829354773226,-0.0038117779393576127,0.022198072273214128,-0.006126121245229435
lh_rostralanteriorcingulate-lh_frontalpole,-0.004483056789228174,0.02324942474563457,0.024574099903919417,-0.02110486937224864,0.0008870907894206594,0.00237362516361149,-0.01625078852147778,-0.007864726687756148,0.01294487524328554,-0.014920478790067242
lh_rostralanteriorcingulate-lh_temporalpole,-0.0008324321900225704,0.011912039315886044,0.0018854626137678693,-0.028828920551082333,0.025180496559361793,0.004021739785226002,-0.012855750140333445,-0.02925263618735467,0.0023225545354207643,0.0049810949799839474
lh_rostralanteriorcingulate-lh_transversetemporal,-0.0273554514338328,-0.001875524089477769,0.0011752646900660558,-0.020108930821183726,-0.01421676834357813,-0.020560908016989853,-0.009736779698526462,0.005434697659605499,0.02669856552091121,0.005542205391387323
lh_rostralanteriorcingulate-lh_insula,-0.022732985656068787,-0.02841534425107863,-0.012886721170911759,-0.028113344157633953,-0.007403216265233608,-0.00429555466130322,0.026084174656279775,0.022100496893299352,0.01609432959934137,0.009924992480604872
lh_rostralanteriorcingulate-rh_bankssts,-0.023446853785680632,-0.00021078990913247884,-0.0010101597618267083,-0.023753916756467913,0.002134747926607338,0.024432102151661115,0.0002625228010402537,0.007191994689401777,0.03167403192024825,0.0024743793904425542
lh_rostralanteriorcingulate-rh_caudalanteriorcingulate,-0.017097726114466118,0.011147423646590443,-0.023124662072780536,-0.01752148502107647,0.026578530418090676,-0.010000076877029671,0.03268740512338945,-0.024383852075471904,-0.016731390538845887,0.0048087703167182935
lh_rostralanteriorcingulate-rh_caudalmiddlefrontal,-0.030191247512879108,0.01008655872059042,0.02513662873394632,-0.00961162939979596,0.02359605113698134,-0.010023539094548829,-0.006518584493826565,-0.015721791247266362,0.0026374228784482733,-0.01870741108997412
lh_rostralanteriorcingulate-rh_cuneus,0.009600805080318542,-0.017307988247373757,0.045493398239343806,-0.0035992537548904862,0.022330543369044137,0.00043391578726900335,-0.003139686396585547,-0.03184319817749577,0.017199436813486742,0.00018988298243436286
lh_rostralanteriorcingulate-rh_entorhinal,-0.018821548027385393,-0.001442665923625883,-0.0015825668479123947,-0.02352884053664731,0.01895398380523995,-0.017207653952842523,-0.02796233982324663,-0.005917143049546022,-0.007440215589857538,-0.020724155023883514
lh_rostralanteriorcingulate-rh_fusiform,-0.04243277481719542,-0.01444085226633781,-0.010357904485239863,-0.026804805140337524,0.012053638937522794,-0.012485944214338136,-0.010881917299726873,0.005486661785609246,0.03129593323049156,0.014336895610929367
lh_rostralanteriorcingulate-rh_inferiorparietal,-0.03742810672188856,0.002845715258587941,0.012110425403582668,-0.01865364701410384,0.01234271224941258,-0.00992201379870658,-0.006382476988059572,-0.01012892395205518,0.03680688453607252,0.01710537622829305
lh_rostralanteriorcingulate-rh_inferiortemporal,-0.02859298187202785,0.012362657167067156,0.00964935799226065,-0.023372874344114593,0.013208885613535308,-0.021557430276541164,-0.026666465438267554,-0.00725467851608961,0.019724607766389915,-0.004212303340936761
lh_rostralanteriorcingulate-rh_isthmuscingulate,-0.01638739672752452,-0.0026782301912621894,0.026585404713465117,0.0013870842759663958,0.028158374745687893,-0.02564889061534767,-0.00589481954521712,-0.01847045930488515,0.002598099761201061,-0.025178821266031968
lh_rostralanteriorcingulate-rh_lateraloccipital,-0.017707298356125452,0.012202053838717086,0.033857476974232435,-0.012708309910895004,0.01678883512856148,-0.004089690914195529,-0.014522160135571,-0.034232942293438984,0.023608814742889134,0.003565247601608861
lh_rostralanteriorcingulate-rh_lateralorbitofrontal,-0.03171368829703418,0.006155627728114929,0.015017253103112633,-0.014436506863994674,0.01389688620122789,-0.02961312193942593,-0.02563960653545863,-0.024171269765683706,0.00026966156023009444,-0.015001040896372983
lh_rostralanteriorcingulate-rh_lingual,-0.012983869462898872,-0.030846298417209605,0.02908502108052138,-0.010587058162770075,0.01469872266576622,-0.03099823180700559,-0.010784274402442512,-0.030706102139847615,0.021902568616539924,-0.007603249671943759
lh_rostralanteriorcingulate-rh_medialorbitofrontal,-0.023284017962112484,0.010009995387720102,0.022405049947106796,-0.013955831716496418,0.025435136765479798,-0.003933002705921414,-0.00725270472584833,-0.004912678116376713,0.034127815808945146,0.0037426164268323865
lh_rostralanteriorcingulate-rh_middletemporal,-0.03313637514609805,0.01572801921731483,0.023244562048830845,-0.016043098100599482,0.027860950664639884,-0.0021607891408121907,-0.009685999622488726,0.004984253323567165,0.03849143514942521,0.012603921947057088
lh_rostralanteriorcingulate-rh_parahippocampal,-0.021724618574787503,0.005292277313703697,0.01252229768542832,-0.013906919710355254,0.013614384257266441,-0.02574984335223704,0.005480736489684575,-0.014607925331536839,-0.010434195339697123,-0.002245503174744401
lh_rostralanteriorcingulate-rh_paracentral,-0.042878330386263604,-0.010292652744997353,0.020686454751025568,-0.012536282690600758,0.00543305951914609,-0.01542557172472396,-0.006688065918323299,-0.011161896026644627,0.031332103186047545,-0.01698101001215061
lh_rostralanteriorcingulate-rh_parsopercularis,-0.02588801363328164,0.016067824126940838,0.021350951194042157,-0.01024327243621204,0.02857385266979411,-0.003974899430198883,-0.009917426262838605,-0.0009110876747678785,0.03126502682030772,0.0033231179413536786
lh_rostralanteriorcingulate-rh_parsorbitalis,-0.024651375918493833,0.014218740999609581,0.016732916874286446,-0.02079308714035071,0.013644284184175806,-0.019041778137989886,-0.029326874139025103,-0.018327085511096897,0.021931920947396825,-0.003247512502237345
lh_rostralanteriorcingulate-rh_parstriangularis,-0.03338948444552358,0.0033321671310183373,0.017800480621631497,-0.016180219684818715,0.015402902617085315,-0.026323762939932653,-0.021139115180763272,-0.0194188703005606,0.0229362175610639,-0.005014003145287463
lh_rostralanteriorcingulate-rh_pericalcarine,0.018890862979038466,-0.023657860130648092,0.019279261797497848,-0.01260605649170344,0.007239426707827693,-0.006449947365558409,-0.005974900423216177,-0.0360681489649888,0.029434053196210275,-0.02846415239166855
lh_rostralanteriorcingulate-rh_postcentral,-0.02274408270848477,0.012388429633810132,0.032182172503218386,-0.015323048689442448,0.0009127332977586902,-0.006489769806643488,0.018388393825399106,-0.030197732626410713,-0.010405749138444149,-0.037150323128788375
lh_rostralanteriorcingulate-rh_posteriorcingulate,-0.03681240844131085,-0.014886886165147356,-0.005794329549012458,-0.015562110494613465,0.025577227267926394,-0.010589756811761325,0.015987056085633382,0.0005579275098554663,0.026726721569495827,0.011544340354972631
lh_rostralanteriorcingulate-rh_precentral,-0.04413598219598606,-0.0020026658602618464,0.022713980801845425,-0.014049964651900412,0.015314664895214394,-0.011535120177355843,-0.007050438568435679,-0.00906489411375027,0.038447628192913204,0.006926482619459417
lh_rostralanteriorcingulate-rh_precuneus,-0.044468879580353525,-0.01028960053953318,0.021711220479151624,-0.013076974831883062,0.0076532637237732935,-0.01100121539432218,-0.007562207457082216,-0.023198094502068785,0.012244923673482636,0.005093366451962369
lh_rostralanteriorcingulate-rh_rostralanteriorcingulate,-0.0394479141709405,-0.021782712228367116,1.3733716833576649e-05,-0.004178634997269375,0.0111702725638244,0.009746209013747212,0.015827888273051868,0.036022288855893675,0.03934526937047106,0.025811230523531802
lh_rostralanteriorcingulate-rh_rostralmiddlefrontal,-0.028693364292100777,0.0063075466676691715,0.023079574677852353,-0.01199955234210361,0.025126778061325173,-0.014944306009315466,-0.000778054709539316,-0.003960875230695566,0.039878998906556294,0.010437778543992972
lh_rostralanteriorcingulate-rh_superiorfrontal,-0.03434636885341699,-0.0030736101567636633,0.005074765885545936,-0.026446640008684172,0.011344566456184977,-0.009596357796825945,-0.013515521510374495,0.005085413323539731,0.026961449546172578,0.009425346642999181
lh_rostralanteriorcingulate-rh_superiorparietal,-0.018926074202521508,0.016462422857322422,0.045124986013841496,-0.0032187281261824613,0.014205675516379213,-0.008447070620963918,0.003518352747461067,-0.033379736018998026,0.012758442224270045,0.014981932714805515
lh_rostralanteriorcingulate-rh_superiortemporal,-0.042327185375169246,-0.012881807225784744,-0.00211478756710787,-0.035202166420761016,0.009986437369896985,0.002607350519400124,0.003959262357259948,0.031625368209806944,0.061780538436086906,0.012884670287373341
lh_rostralanteriorcingulate-rh_supramarginal,-0.03987207353389376,0.0010289917152526858,0.013510995086692101,-0.017885402055954448,0.020088517879655012,-0.005224654728918026,-0.007327504446065508,-0.004661738257914975,0.030667953047559506,-0.00019678938040075262
lh_rostralanteriorcingulate-rh_frontalpole,-0.006895427714878412,0.018342419526601095,0.022662561399943052,-0.019576479436991166,0.007224509619742276,0.000879946284474219,-0.019568654683734577,-0.0254761232322683,0.008140296442837085,-0.008956651662574094
lh_rostralanteriorcingulate-rh_temporalpole,0.007742215633342851,0.02055173726516648,-0.0005327864569087021,-0.029611972469192588,0.02951489199772389,0.020496855377529575,-0.03351697842444025,-0.0001341111310196543,-0.012593458784818948,0.017244344321338607
lh_rostralanteriorcingulate-rh_transversetemporal,-0.03557203124158782,-0.017393987527531324,-0.0013633937289667373,-0.015663085591602587,0.00963482034557806,-0.008490427108931308,0.005356515896339774,-0.00713890188516167,0.03780431618901533,0.026761646079458162
lh_rostralanteriorcingulate-rh_insula,-0.02268070589431906,-0.02320184826712888,-0.006205508565006877,-0.029382901926784184,-0.012572494905455048,0.0006827257484564941,0.013707022553717424,0.033704001266020446,0.00989096675097068,0.013188636264308294
lh_rostralmiddlefrontal-lh_superiorfrontal,0.020381904552165167,0.03241377635921004,0.004956365271352189,-0.02839819257589506,-0.00876867682650127,-0.015211011484978814,-0.004630653233488349,-0.0038356438966355294,0.012754136697731665,0.010191834354994937
lh_rostralmiddlefrontal-lh_superiorparietal,0.00226923290100257,0.013336942135094502,0.029789043988859544,-0.014699792465657032,-0.01273214375014574,0.007999557262993855,-0.0019970861800588068,-0.018597826293700048,-0.01539150457824945,0.05066280856337475
lh_rostralmiddlefrontal-lh_superiortemporal,0.0015731322535406575,0.004180574492979599,0.021830699867399207,-0.011461809749347128,0.001074095240010877,-0.0026954426229239413,-0.0007305165480439721,0.0113065320787304,0.026088204734317038,-0.03300286162555106
lh_rostralmiddlefrontal-lh_supramarginal,-0.02094317049129693,-0.019085189287013377,0.011601472225103661,-0.006346348850106509,0.031745246572327156,0.01915748555702301,-0.0074690052648126335,-0.010887217328065649,-0.0038027089702397814,-0.03397516276940575
lh_rostralmiddlefrontal-lh_frontalpole,-0.0031909798052259975,0.012156211970480257,0.021155050924064805,-0.018154596007225438,-0.013536658944334718,0.018635400451183472,-0.00806831505980576,-0.016906238932046812,0.006640675621307146,-0.007035042627750848
lh_rostralmiddlefrontal-lh_temporalpole,0.006507990171701038,0.0020442061176463014,-0.0022377536546364317,-0.028610947768331053,0.015973275715122172,0.0019307832377637906,0.0011065961953681247,-0.02104895067218029,0.012722869173409396,0.025514800637476992
lh_rostralmiddlefrontal-lh_transversetemporal,-0.0032198885225231686,0.006484306832001992,0.004674019854518344,-0.02259122762900317,0.0031525894087005165,0.015594354613695913,-0.011799429274954813,-0.02260322048369399,-0.020961014864948026,-0.03055852221632928
lh_rostralmiddlefrontal-lh_insula,-0.0008271075717939153,-0.01373469868207909,0.015413677802197804,-0.020343748015610855,-0.015459151662060838,-0.01737428213688781,0.019276201379264786,0.003796102373264214,-0.0011144452193321,-0.010452525984434115
lh_rostralmiddlefrontal-rh_bankssts,-0.00483517138530502,0.0030085780970399347,0.002727427959840641,-0.022133180951713707,-0.018309425314580127,0.02291342842194219,-0.018353167123091853,-0.002326967403447979,0.002206674318016972,-0.03074918540604527
lh_rostralmiddlefrontal-rh_caudalanteriorcingulate,-0.007795244416173137,0.027973427724149076,-0.04842693451212959,-0.04221849052299764,0.018342220407955117,-0.024856865755858073,0.03225501996963088,-0.008513934812536846,-0.006586975277215719,0.021465623383002265
lh_rostralmiddlefrontal-rh_caudalmiddlefrontal,-0.01144876896073004,-0.015587498022749537,-0.011906015266038992,-0.02474855490292965,-0.0005206546524954502,0.02078627642173613,0.0007404232173452692,0.02576005255375435,-0.018607180507723295,-0.01564139663892586
lh_rostralmiddlefrontal-rh_cuneus,0.05245747964814309,-0.01050963292244785,0.01565059086958697,-0.02282596001231313,-0.001042301661217776,-0.01163949960875489,0.013255778370115361,-0.037036044144369694,0.019429396968984707,0.00783412977842079
lh_rostralmiddlefrontal-rh_entorhinal,-0.00036891942437016184,-0.001340150819292932,-0.002343817615751612,-0.017331708675269085,0.008231212320807112,-0.005502989514353653,-0.015971994886030898,0.0230831857084271,-0.0023006951384282226,0.0018782320018912212
lh_rostralmiddlefrontal-rh_fusiform,-0.014764955508919167,-0.0062867903359279395,0.029046308526660434,-0.0027578715329655825,-0.005124688522213605,-0.030313734020142417,-0.0031319120810771738,0.04309925346519884,0.006480126952646919,0.023707078263160326
lh_rostralmiddlefrontal-rh_inferiorparietal,-0.02639133571727838,-0.006999418417638662,0.0038676805049579705,-0.0176903979591094,0.007212285812281751,0.014394151558846541,-0.016683848657009448,-0.0067240350770118125,-0.0007300354842299112,-0.019950936737817684
lh_rostralmiddlefrontal-rh_inferiortemporal,-0.028208009725508586,-0.02258522168849358,0.009724085467912648,-0.00719723597685676,0.014969751145908509,0.008766743081296078,0.002549724558699458,0.052421257878618274,-0.0009704179886813138,-0.02344299295388218
lh_rostralmiddlefrontal-rh_isthmuscingulate,0.006787213102898963,-0.031136967623188447,0.009142833439833464,0.0036499817074453138,0.042501520651538886,-0.06200480614226545,0.01977113802178276,0.022429301025978485,-0.01665198238215146,0.00893811719137038
lh_rostralmiddlefrontal-rh_lateraloccipital,0.030323317874636053,0.0004731879090217298,0.018916369647489845,-0.022268454900214125,0.000586952860614177,-0.00257599940600593,0.012941341475875504,-0.055299157579765744,0.005457874487958495,0.00047249516875571944
lh_rostralmiddlefrontal-rh_lateralorbitofrontal,-0.013689363222566598,0.004420038022058548,0.015501240772149196,-0.0185458193494976,-0.00881317713424131,0.012056673788712415,0.009406736113882049,0.02288684371007821,0.023573542851332622,0.000956897530449319
lh_rostralmiddlefrontal-rh_lingual,0.05396366385885569,0.0024773410623388135,0.030651420683247423,-0.012913225287798567,0.010109526886760936,-0.03894416640245224,0.018969018525030905,-0.029804467884535127,0.020625742119193262,-0.0028418931856692585
lh_rostralmiddlefrontal-rh_medialorbitofrontal,-0.026792406150882873,0.000859252457912357,0.0003638523313729502,-0.02869983732506964,-0.010811413353399692,-0.012564285736173228,-0.011647867190374419,-0.014678999778951724,-0.006752779864553623,-0.02196846610898743
lh_rostralmiddlefrontal-rh_middletemporal,-0.013853994299241654,0.00810751813504041,0.021657538607101543,-0.005440423684283265,0.003912478761528234,-0.00307514279262664,-0.00019609226452320334,0.06036519040183554,0.030063017066841616,-0.014601135778407949
lh_rostralmiddlefrontal-rh_parahippocampal,-0.008008610018629831,0.004219303435752193,0.01315148388254969,-0.01217917098055459,-0.0026220078183888237,-0.012158670808926367,0.033086165067155136,0.007006971300992692,-0.011058105515146268,0.03105242328520148
lh_rostralmiddlefrontal-rh_paracentral,-0.02160388199167057,-0.013279922443418251,0.005300291850727531,-0.020988361698465637,0.01549626896004741,0.017254140629746915,0.023001435179703576,0.006395219099433958,0.006959332084316788,-0.017658579536026925
lh_rostralmiddlefrontal-rh_parsopercularis,-0.012799219154719038,-0.007691941485772674,0.001970846834987092,-0.01580580975542139,0.0026596160886925143,0.011140700319292856,-0.01306867521460859,0.010406643209673556,-0.011267191343561482,-0.022395686182227842
lh_rostralmiddlefrontal-rh_parsorbitalis,-0.021912046211512392,0.0033889822807119663,0.01592811093906444,-0.012266583013996323,0.008102691004350562,0.007571658019718408,-0.03388772985659506,-0.023617677757298474,-0.015818241542881372,-0.007042515875417463
lh_rostralmiddlefrontal-rh_parstriangularis,-0.0218023822120035,0.0014257140661274143,0.019005069515959726,-0.0010087459996804046,0.027582180002633985,0.021276000389923944,-0.005775409399965405,-0.0105497284997934,-0.006168773729195941,-0.005186566818192728
lh_rostralmiddlefrontal-rh_pericalcarine,0.061567625730320895,-0.004403122249291374,0.004374898666490357,-0.021697696301776388,0.0014085745120408655,-0.008624135653380386,0.014869571522162726,-0.029325084253081717,0.03789512455292958,-0.016144087837304023
lh_rostralmiddlefrontal-rh_postcentral,0.01268629079833486,0.01969700571894728,0.011960020806492885,-0.02613675361850488,-0.022536595249962755,0.0037395229083088603,0.07315844342788287,-0.023564059015445595,-0.013993760770843307,-0.02749827915657705
lh_rostralmiddlefrontal-rh_posteriorcingulate,-0.00663471814226631,0.007499200590611563,-0.045392044712293245,-0.0376167976119961,0.0423239312590964,-0.021820150535191346,-0.009607766711197766,0.013862089538765065,0.023305779672104922,-0.0026007817937734106
lh_rostralmiddlefrontal-rh_precentral,-0.01706123372236491,-0.01806213973546532,-0.004506757784988681,-0.02240037075578497,0.0068272631519247845,0.0216698442221424,0.007013951418216163,0.027305409831173046,0.0059054426130587005,-0.0009149369687599621
lh_rostralmiddlefrontal-rh_precuneus,-0.023696241958283824,-0.011399757594010242,0.015161988795393858,-0.013800185308313818,0.015401361557013877,0.001097473040394522,-0.009216317430459474,-0.033543021676133766,-0.019254034531042283,-0.006814261995810965
lh_rostralmiddlefrontal-rh_rostralanteriorcingulate,-0.03729988649777551,-0.0018270448311892668,0.019932851948941628,-0.01492237996284905,-0.010405170004820056,-0.02533808208095342,-0.019509904458071367,0.027502101026065644,0.030614454900457225,-0.004168360783390221
lh_rostralmiddlefrontal-rh_rostralmiddlefrontal,-0.04077942531180139,-0.028316807302718,-0.00613049476740976,-0.021915105358048186,0.0015397728867990667,0.0013911595968047852,0.00012848752701319883,-0.02608967638087893,-0.01500632558826406,-0.01624036594218367
lh_rostralmiddlefrontal-rh_superiorfrontal,0.00925270965829898,0.031880872282714565,0.0152996934258334,-0.020735562240663162,-0.0068916091280577544,0.010363153013382278,-0.038329299317138674,0.029101603062014664,-0.022275448623781408,-0.0005014051709574023
lh_rostralmiddlefrontal-rh_superiorparietal,0.0011203826850787555,0.00721479740941185,0.021397024848416445,-0.016525437534494813,-0.010905135595968929,-0.006809672459233017,0.018118754612918897,-0.052186237171800084,-0.0028707339428250926,0.039680995310868224
lh_rostralmiddlefrontal-rh_superiortemporal,0.002025760866724985,0.012436317768482738,0.024675235249269005,-0.012041661662454852,-0.006371686689057681,0.0017935092002892461,-0.014156503218064323,0.050884783556427414,0.029386803126383025,-0.01940874722230332
lh_rostralmiddlefrontal-rh_supramarginal,-0.024242472651973164,-0.019749080700075666,0.004201287366412512,-0.012471297700224175,0.023133289419967444,0.023244801481562216,-0.016385428461717567,0.016990817860385976,-0.0043752505591979724,-0.024126560494799564
lh_rostralmiddlefrontal-rh_frontalpole,-0.01177644797560033,0.004392353190948408,0.019356771614178855,-0.0183545748333062,-0.0018491137159674874,0.024624934232514134,-0.01814678336613836,-0.031041107747498173,-0.0017248691231506973,0.005452000705846132
lh_rostralmiddlefrontal-rh_temporalpole,0.013558078885214958,0.006821003405569439,-0.008632913317098858,-0.03230240865460752,0.015365840751863315,0.018703400776073142,-0.02974622606535674,0.016192852198922386,-0.006247501992041286,0.04085745131975025
